Time (ns);Current (nA);Voltage (mV);Energy (uJ);DSR
"2138842000";"3765500";"3297";"24554.2";""
"2140094000";"3765500";"3297";"24574.0";""
"2141227000";"3446600";"3297";"24585.0";""
"2142728000";"3446600";"3297";"24605.6";"0x805000000C040A00"
"2143925000";"3446600";"3297";"24617.0";"0xA85101B10C040A00"
"2145068000";"3446600";"3297";"24628.0";""
"2146201000";"3313600";"3297";"24639.4";"0xA85000010C040A00"
"2147333000";"3313600";"3297";"24650.4";""
"2148834000";"3313600";"3297";"24670.6";""
"2150032000";"3313600";"3297";"24682.0";""
"2151164000";"3297600";"3297";"24693.4";""
"2152416000";"3297600";"3297";"24712.8";"0xA85000000C040A00"
"2153548000";"3297600";"3297";"24724.2";""
"2155055000";"3972800";"3297";"24744.4";""
"2156253000";"3972800";"3296";"24755.8";""
"2157386000";"3972800";"3296";"24767.2";""
"2158636000";"3972800";"3296";"24786.6";""
"2159770000";"3447500";"3296";"24798.0";""
"2161271000";"3447500";"3296";"24818.2";""
"2162469000";"3447500";"3296";"24830.0";""
"2163721000";"3941400";"3296";"24849.4";""
"2164860000";"3941400";"3296";"24860.5";""
"2165993000";"3941400";"3296";"24871.9";""
"2167495000";"3941400";"3296";"24892.0";"0x885000000C040A00"
"2168693000";"3291600";"3296";"24903.4";""
"2170041000";"3291600";"3296";"24923.6";""
"2171175000";"3291600";"3296";"24935.0";""
"2172308000";"3291600";"3297";"24946.4";""
"2173808000";"3742200";"3297";"24966.6";""
"2175011000";"3742200";"3297";"24978.0";""
"2176145000";"3742200";"3297";"24989.4";""
"2177396000";"3742200";"3297";"25008.8";"0xA85000000C040A00"
"2178530000";"3442400";"3297";"25020.3";""
"2180030000";"3442400";"3297";"25040.4";"0x885000000C040A00"
"2181229000";"3442400";"3296";"25052.2";""
"2182578000";"3903600";"3296";"25072.4";"0x805000000C040A00"
"2183712000";"3903600";"3296";"25083.8";""
"2184850000";"3903600";"3296";"25095.2";""
"2186343000";"3903600";"3296";"25115.4";"0xA85000000C040A00"
"2187553000";"3312800";"3296";"25126.8";""
"2188686000";"3312800";"3296";"25138.2";""
"2189938000";"3312800";"3297";"25157.6";""
"2191071000";"3312800";"3296";"25168.6";"0xA85000010C040A00"
"2192145000";"3312800";"3296";"25175.8";""
"2193344000";"3164100";"3297";"25187.3";""
"2194483000";"3164100";"3297";"25198.7";""
"2195733000";"3164100";"3297";"25218.1";"0xA85000000C040A00"
"2196865000";"3164100";"3297";"25229.5";""
"2198359000";"3771800";"3296";"25249.7";""
"2199564000";"3771800";"3296";"25261.1";""
"2200697000";"3771800";"3296";"25272.5";""
"2201948000";"3771800";"3296";"25291.9";""
"2203081000";"3441900";"3296";"25303.3";""
"2204588000";"3441900";"3296";"25323.5";""
"2205786000";"3441900";"3296";"25334.9";""
"2206919000";"3441900";"3296";"25346.3";""
"2208171000";"3715600";"3296";"25365.7";""
"2209303000";"3715600";"3296";"25377.1";""
"2210804000";"3715600";"3296";"25397.3";""
"2212002000";"3715600";"3296";"25408.7";""
"2213351000";"3695300";"3296";"25428.9";"0x885000000C040A00"
"2214490000";"3695300";"3297";"25440.3";""
"2215623000";"3695300";"3297";"25451.7";""
"2217124000";"3695300";"3297";"25472.3";""
"2218322000";"3339100";"3297";"25483.7";""
"2219454000";"3339100";"3297";"25495.1";""
"2220705000";"3339100";"3297";"25514.5";"0xA85000000C040A00"
"2221839000";"3339100";"3297";"25525.9";""
"2223340000";"3769400";"3297";"25546.1";"0x885000000C040A00"
"2224543000";"3769400";"3297";"25557.9";""
"2225891000";"3769400";"3296";"25578.0";"0x805000000C040A00"
"2227024000";"3769400";"3296";"25589.4";""
"2228156000";"3422400";"3296";"25600.5";""
"2229661000";"3422400";"3296";"25621.0";"0xA85000000C040A00"
"2230858000";"3422400";"3297";"25632.4";""
"2232110000";"3938900";"3296";"25651.9";""
"2233242000";"3938900";"3296";"25662.9";""
"2234382000";"3938900";"3296";"25674.3";""
"2235882000";"3938900";"3296";"25694.5";"0x805000000C040A00"
"2237081000";"3315800";"3296";"25706.2";"0xA85101B10C040A00"
"2238212000";"3315800";"3296";"25717.3";""
"2239344000";"3315800";"3296";"25728.3";""
"2240478000";"3315800";"3296";"25739.7";""
"2241979000";"3317700";"3296";"25759.9";""
"2243177000";"3317700";"3296";"25771.3";""
"2244316000";"3317700";"3297";"25783.1";""
"2245568000";"3317700";"3297";"25802.5";"0xA85000000C040A00"
"2246701000";"3442400";"3297";"25813.5";""
"2248201000";"3442400";"3297";"25834.1";""
"2249400000";"3442400";"3297";"25845.5";""
"2250532000";"3442400";"3297";"25856.5";""
"2251784000";"3720800";"3297";"25875.9";""
"2252917000";"3720800";"3297";"25887.3";""
"2254424000";"3720800";"3297";"25907.9";""
"2255621000";"3720800";"3297";"25919.3";""
"2256970000";"3713500";"3297";"25939.5";"0x885000000C040A00"
"2258103000";"3713500";"3297";"25950.9";""
"2259236000";"3713500";"3297";"25962.3";""
"2260737000";"3713500";"3297";"25982.5";""
"2261936000";"3319200";"3297";"25993.9";""
"2263068000";"3319200";"3297";"26005.3";""
"2264325000";"3319200";"3298";"26025.1";"0xA85000000C040A00"
"2265458000";"3319200";"3298";"26036.1";""
"2266959000";"3788100";"3298";"26056.7";"0x885000000C040A00"
"2268158000";"3788100";"3298";"26068.1";""
"2269506000";"3788100";"3298";"26088.3";""
"2270644000";"3788100";"3298";"26099.7";""
"2271777000";"3421100";"3298";"26111.1";""
"2273278000";"3421100";"3298";"26131.2";""
"2274482000";"3421100";"3298";"26143.0";""
"2275616000";"3421100";"3298";"26154.4";""
"2276867000";"3738800";"3298";"26173.9";"0xA85000000C040A00"
"2278000000";"3738800";"3298";"26185.3";""
"2279493000";"3738800";"3298";"26205.4";"0x885000000C040A00"
"2280698000";"3738800";"3298";"26216.8";""
"2282047000";"3717700";"3298";"26237.4";"0x805000000C040A00"
"2283179000";"3717700";"3298";"26248.8";""
"2284318000";"3717700";"3298";"26260.2";""
"2285818000";"3717700";"3298";"26280.4";"0xA85000000C040A00"
"2287016000";"3317100";"3298";"26291.8";"0xA850000004040E70"
"2288149000";"3317100";"3298";"26303.2";""
"2289399000";"3317100";"3298";"26322.6";"0xA85000000C040A00"
"2290532000";"3317100";"3298";"26333.7";"0xA85000010C040A00"
"2291606000";"3317100";"3298";"26341.2";""
"2292803000";"3185900";"3298";"26352.6";""
"2293936000";"3185900";"3298";"26363.7";""
"2295193000";"3185900";"3298";"26383.5";"0xA85000000C040A00"
"2296325000";"3185900";"3298";"26394.9";""
"2297826000";"3765500";"3298";"26415.1";""
"2299024000";"3765500";"3298";"26426.5";""
"2300156000";"3765500";"3298";"26437.9";""
"2301408000";"3765500";"3298";"26457.3";""
"2302540000";"3448000";"3298";"26468.7";""
"2304041000";"3448000";"3298";"26488.9";""
"2305246000";"3448000";"3298";"26500.7";""
"2306378000";"3448000";"3298";"26512.1";""
"2307630000";"3738300";"3298";"26531.5";""
"2308764000";"3738300";"3298";"26542.5";""
"2310265000";"3738300";"3298";"26563.1";""
"2311463000";"3738300";"3298";"26574.5";""
"2312601000";"3316200";"3298";"26585.9";""
"2313852000";"3316200";"3298";"26605.3";""
"2314990000";"3316200";"3298";"26616.7";""
"2316490000";"3974200";"3298";"26636.9";"0x805000000C040A00"
"2317689000";"3974200";"3298";"26648.7";"0xAA5101B18C040E20"
"2318819000";"3974200";"3298";"26659.7";"0xA85000010C040A00"
"2319952000";"3974200";"3298";"26670.7";""
"2321086000";"3974200";"3298";"26682.1";""
"2322578000";"3275000";"3298";"26702.7";"0x805000000C040A00"
"2323785000";"3275000";"3298";"26714.1";""
"2325139000";"3275000";"3298";"26734.7";""
"2326272000";"3275000";"3298";"26746.1";""
"2327404000";"3416100";"3298";"26757.1";""
"2328905000";"3416100";"3298";"26777.6";"0xA85000000C040A00"
"2330104000";"3416100";"3298";"26789.1";""
"2331237000";"3416100";"3298";"26800.5";""
"2332487000";"3743100";"3298";"26819.9";""
"2333619000";"3743100";"3298";"26830.9";""
"2335126000";"3743100";"3298";"26851.5";"0x805000000C040A00"
"2336323000";"3743100";"3298";"26863.3";""
"2337672000";"3714400";"3298";"26883.4";""
"2338805000";"3714400";"3298";"26894.8";""
"2339937000";"3714400";"3298";"26906.2";""
"2341439000";"3714400";"3298";"26926.4";"0xA85000000C040A00"
"2342638000";"3342500";"3298";"26938.2";"0xAA7101B284040E30"
"2343769000";"3342500";"3298";"26949.2";""
"2345026000";"3342500";"3298";"26968.7";"0xA85000000C040A00"
"2346160000";"3342500";"3298";"26980.1";"0xA85000010C040A00"
"2347233000";"3342500";"3298";"26987.3";""
"2348431000";"3162700";"3298";"26998.7";""
"2349564000";"3162700";"3298";"27010.1";""
"2350814000";"3162700";"3298";"27029.5";"0xA85000000C040A00"
"2351947000";"3162700";"3298";"27040.5";"0xA85101B10C040A00"
"2353021000";"3162700";"3299";"27047.7";""
"2354224000";"3182700";"3299";"27059.5";""
"2355361000";"3182700";"3298";"27070.5";""
"2356613000";"3182700";"3298";"27090.3";""
"2357745000";"3182700";"3298";"27101.4";""
"2358819000";"3182700";"3298";"27109.0";""
"2360135000";"3530700";"3299";"27128.4";"0xA85000000C040A00"
"2361268000";"3530700";"3299";"27139.8";""
"2362400000";"3530700";"3299";"27151.2";""
"2363651000";"3530700";"3299";"27170.6";""
"2364722000";"3291300";"3299";"27178.2";"0xA85101B10C040A00"
"2365928000";"3291300";"3299";"27189.2";""
"2367061000";"3291300";"3299";"27200.6";""
"2368194000";"3291300";"3298";"27211.7";""
"2369445000";"3392400";"3298";"27231.1";"0xA85000000C040A00"
"2370519000";"3392400";"3298";"27238.7";""
"2371717000";"3392400";"3298";"27250.1";""
"2372968000";"3392400";"3298";"27269.5";""
"2374101000";"3243100";"3298";"27280.9";""
"2375358000";"3243100";"3298";"27300.3";""
"2376432000";"3243100";"3298";"27307.9";""
"2377630000";"3243100";"3298";"27319.3";""
"2378881000";"3666700";"3298";"27338.7";""
"2380014000";"3666700";"3298";"27350.2";""
"2381146000";"3666700";"3298";"27361.6";""
"2382647000";"3666700";"3298";"27381.7";""
"2383845000";"3343400";"3298";"27393.5";""
"2385102000";"3343400";"3298";"27412.9";""
"2386234000";"3343400";"3298";"27424.4";"0xA85101B10C040A00"
"2387366000";"3343400";"3297";"27435.4";""
"2388439000";"3343400";"3297";"27442.6";""
"2389637000";"3163400";"3297";"27454.0";""
"2390889000";"3163400";"3297";"27473.4";""
"2392023000";"3163400";"3297";"27484.8";""
"2393155000";"3163400";"3297";"27495.8";""
"2394661000";"3765000";"3297";"27516.4";"0xA85000000C040A00"
"2395858000";"3765000";"3297";"27527.8";"0xA85101B10C040A00"
"2396995000";"3765000";"3297";"27538.8";""
"2398128000";"3765000";"3297";"27550.2";""
"2399260000";"3765000";"3297";"27561.6";""
"2400761000";"3249400";"3297";"27581.8";""
"2401960000";"3249400";"3297";"27593.2";""
"2403092000";"3249400";"3297";"27604.6";""
"2404348000";"3249400";"3297";"27624.0";"0xA85000000C040A00"
"2405481000";"3444200";"3297";"27635.5";""
"2406982000";"3444200";"3297";"27655.6";""
"2408180000";"3444200";"3297";"27667.0";""
"2409313000";"3444200";"3297";"27678.4";""
"2410564000";"3720300";"3297";"27697.9";""
"2411697000";"3720300";"3297";"27709.3";""
"2413198000";"3720300";"3297";"27729.4";"0x885000000C040A00"
"2414403000";"3720300";"3297";"27740.9";""
"2415752000";"3712100";"3297";"27761.4";"0x805000000C040A00"
"2416884000";"3712100";"3297";"27772.8";""
"2418016000";"3712100";"3297";"27784.2";""
"2419517000";"3712100";"3297";"27804.4";"0xA85000000C040A00"
"2420716000";"3320500";"3296";"27815.8";""
"2422064000";"3320500";"3296";"27836.4";"0x885000000C040A00"
"2423197000";"3320500";"3296";"27847.4";""
"2424335000";"3320500";"3296";"27858.8";""
"2425828000";"3744500";"3296";"27879.0";""
"2427035000";"3744500";"3296";"27890.8";""
"2428168000";"3744500";"3296";"27902.2";""
"2429418000";"3744500";"3296";"27921.6";"0xA85000000C040A00"
"2430551000";"3441900";"3296";"27932.6";""
"2432053000";"3441900";"3297";"27952.8";"0x885000000C040A00"
"2433251000";"3441900";"3297";"27964.6";""
"2434604000";"3898600";"3297";"27984.8";""
"2435737000";"3898600";"3297";"27996.2";""
"2436869000";"3898600";"3297";"28007.6";""
"2438375000";"3898600";"3297";"28027.8";""
"2439573000";"3339900";"3297";"28039.5";""
"2440707000";"3339900";"3297";"28050.9";""
"2441958000";"3339900";"3297";"28070.4";"0xA85000000C040A00"
"2443091000";"3339900";"3297";"28081.8";""
"2444598000";"3764100";"3297";"28102.0";"0x885000000C040A00"
"2445795000";"3764100";"3297";"28113.4";""
"2447145000";"3764100";"3297";"28133.9";"0x805000000C040A00"
"2448277000";"3764100";"3297";"28145.3";""
"2449410000";"3425600";"3297";"28156.4";""
"2450911000";"3425600";"3297";"28176.9";"0xA85000000C040A00"
"2452110000";"3425600";"3298";"28188.3";""
"2453458000";"3903600";"3298";"28208.5";"0x805000000C040A00"
"2454597000";"3903600";"3297";"28219.9";""
"2455730000";"3903600";"3297";"28231.3";""
"2457231000";"3903600";"3298";"28251.5";"0xA85000000C040A00"
"2458429000";"3339100";"3298";"28263.3";""
"2459680000";"3339100";"3297";"28282.7";""
"2460813000";"3339100";"3297";"28294.1";""
"2461945000";"3339100";"3297";"28305.1";""
"2463447000";"3769400";"3298";"28325.7";"0x885000000C040A00"
"2464650000";"3769400";"3298";"28337.5";""
"2465998000";"3769400";"3298";"28357.7";""
"2467130000";"3769400";"3297";"28368.7";""
"2468263000";"3422900";"3297";"28380.1";""
"2469763000";"3422900";"3297";"28400.3";""
"2470961000";"3422900";"3297";"28412.0";""
"2472094000";"3422900";"3297";"28423.5";""
"2473345000";"3743500";"3297";"28442.9";"0xA85000000C040A00"
"2474484000";"3743500";"3297";"28454.3";""
"2475985000";"3743500";"3297";"28474.5";"0x885000000C040A00"
"2477183000";"3743500";"3297";"28486.2";""
"2478531000";"3713500";"3297";"28506.4";"0x805000000C040A00"
"2479665000";"3713500";"3297";"28517.8";""
"2480802000";"3713500";"3297";"28529.2";""
"2482304000";"3713500";"3297";"28549.8";"0xA85000000C040A00"
"2483502000";"3339100";"3297";"28561.2";""
"2484855000";"3339100";"3297";"28581.8";"0x885000000C040A00"
"2485988000";"3339100";"3298";"28592.8";""
"2487120000";"3339100";"3298";"28604.2";""
"2488622000";"3762000";"3298";"28624.8";""
"2489821000";"3762000";"3298";"28636.2";""
"2490954000";"3762000";"3298";"28647.6";""
"2492204000";"3762000";"3298";"28667.0";"0xA85000000C040A00"
"2493337000";"3447500";"3298";"28678.4";""
"2494843000";"3447500";"3297";"28698.6";""
"2496041000";"3447500";"3297";"28710.0";""
"2497390000";"3898000";"3298";"28730.5";"0x885000000C040A00"
"2498524000";"3898000";"3298";"28741.9";""
"2499656000";"3898000";"3298";"28753.4";""
"2501157000";"3898000";"3298";"28773.5";""
"2502355000";"3320100";"3298";"28784.9";""
"2503488000";"3320100";"3298";"28796.3";""
"2504746000";"3320100";"3298";"28816.1";"0xA85000000C040A00"
"2505879000";"3320100";"3298";"28827.2";""
"2507380000";"3786600";"3298";"28847.7";""
"2508577000";"3786600";"3298";"28859.1";""
"2509829000";"3786600";"3298";"28878.6";""
"2510962000";"3786600";"3298";"28890.0";""
"2512095000";"3447500";"3298";"28901.4";"0xA85000010C040A00"
"2513169000";"3447500";"3298";"28908.6";""
"2514373000";"3447500";"3298";"28920.0";""
"2515506000";"3447500";"3298";"28931.4";""
"2516756000";"3447500";"3298";"28950.8";"0xA85000000C040A00"
"2517889000";"3182000";"3298";"28962.2";""
"2519488000";"3182000";"3298";"28983.5";"0x885000000C040A00"
"2520686000";"3182000";"3298";"28994.9";""
"2521818000";"3182000";"3298";"29006.3";""
"2523073000";"3715400";"3298";"29025.8";"0xA85000000C040A00"
"2524207000";"3715400";"3298";"29037.2";""
"2525286000";"3715400";"3297";"29044.8";""
"2526602000";"3715400";"3298";"29064.2";""
"2527735000";"3238200";"3298";"29075.6";""
"2528986000";"3238200";"3298";"29095.0";""
"2530119000";"3238200";"3298";"29106.4";""
"2531193000";"3238200";"3298";"29114.0";""
"2532509000";"3768600";"3298";"29135.0";""
"2533641000";"3768600";"3298";"29146.4";""
"2534898000";"3768600";"3298";"29165.8";""
"2536031000";"3768600";"3298";"29177.2";""
"2537104000";"3285700";"3298";"29184.8";""
"2538421000";"3285700";"3298";"29205.7";""
"2539553000";"3285700";"3298";"29217.1";""
"2540805000";"4271600";"3298";"29236.9";""
"2541938000";"4271600";"3298";"29248.0";""
"2543012000";"4271600";"3298";"29255.6";""
"2544335000";"4271600";"3298";"29275.4";""
"2545467000";"3238200";"3298";"29286.8";""
"2546718000";"3238200";"3298";"29306.2";"0x885000000C040A00"
"2547851000";"3238200";"3298";"29317.6";""
"2548924000";"3238200";"3298";"29325.2";""
"2550240000";"3672100";"3298";"29344.6";"0xA85000000C040A00"
"2551374000";"3672100";"3298";"29356.0";""
"2552625000";"3672100";"3298";"29375.4";""
"2553758000";"3672100";"3298";"29386.8";""
"2554837000";"3284800";"3298";"29394.4";""
"2556153000";"3284800";"3298";"29414.2";""
"2557287000";"3284800";"3298";"29425.3";""
"2558419000";"3284800";"3298";"29436.7";""
"2559671000";"3865300";"3298";"29456.1";""
"2560744000";"3865300";"3298";"29463.7";"0xA85101B10C040A00"
"2561942000";"3865300";"3297";"29475.1";""
"2563075000";"3865300";"3297";"29486.1";""
"2564213000";"3865300";"3297";"29497.5";""
"2565470000";"3199100";"3297";"29517.3";""
"2566544000";"3199100";"3297";"29524.5";""
"2567742000";"3199100";"3297";"29536.3";""
"2568993000";"3199100";"3297";"29555.4";"0xA85000000C040A00"
"2570126000";"3199100";"3297";"29566.8";""
"2571377000";"3533000";"3297";"29586.2";""
"2572451000";"3533000";"3297";"29593.8";""
"2573649000";"3533000";"3297";"29605.2";""
"2574906000";"3533000";"3297";"29624.6";""
"2576039000";"3238600";"3297";"29636.0";""
"2577171000";"3238600";"3297";"29647.4";""
"2578672000";"3238600";"3297";"29667.6";""
"2579870000";"3238600";"3297";"29679.4";""
"2581121000";"3743500";"3297";"29698.8";""
"2582255000";"3743500";"3297";"29710.2";"0xA85101B10C040A00"
"2583387000";"3743500";"3297";"29721.2";""
"2584467000";"3743500";"3297";"29728.8";""
"2585665000";"3743500";"3297";"29740.2";""
"2586917000";"3181600";"3297";"29759.6";""
"2588049000";"3181600";"3297";"29770.7";"0xA85000010C040A00"
"2589182000";"3181600";"3297";"29782.1";"0xA85000000C040A00"
"2590256000";"3181600";"3298";"29789.3";""
"2591454000";"3181600";"3298";"29801.1";""
"2592587000";"2802800";"3297";"29812.1";""
"2593838000";"2802800";"3298";"29831.5";""
"2594977000";"2802800";"3298";"29842.9";""
"2596477000";"4003300";"3298";"29863.5";""
"2597676000";"4003300";"3298";"29874.9";""
"2598808000";"4003300";"3297";"29886.3";""
"2600059000";"4003300";"3297";"29905.7";""
"2601192000";"3447500";"3297";"29917.1";""
"2602693000";"3447500";"3297";"29937.7";""
"2603892000";"3447500";"3297";"29949.1";""
"2605030000";"3447500";"3297";"29960.5";""
"2606286000";"3735500";"3297";"29979.9";""
"2607418000";"3735500";"3297";"29991.3";""
"2608919000";"3735500";"3297";"30011.5";""
"2610118000";"3735500";"3297";"30023.3";""
"2611251000";"3343000";"3297";"30034.7";""
"2612503000";"3343000";"3297";"30054.1";""
"2613635000";"3343000";"3297";"30065.5";""
"2615141000";"3972800";"3297";"30085.7";""
"2616339000";"3972800";"3297";"30097.1";""
"2617591000";"3972800";"3297";"30116.9";""
"2618724000";"3972800";"3297";"30127.9";""
"2619857000";"3446600";"3298";"30139.3";"0xA85000010C040A00"
"2620931000";"3446600";"3298";"30146.9";""
"2622128000";"3446600";"3298";"30158.3";""
"2623260000";"3446600";"3298";"30169.7";""
"2624517000";"3239900";"3298";"30189.2";"0xA85000000C040A00"
"2625650000";"3239900";"3297";"30200.6";"0xAA5101B18C040E20"
"2626723000";"3239900";"3297";"30207.8";"0xA85000010C040A00"
"2627921000";"3239900";"3297";"30219.2";""
"2629054000";"3239900";"3297";"30230.6";""
"2630306000";"3185200";"3297";"30250.0";"0x805000000C040A00"
"2631440000";"3185200";"3297";"30261.4";""
"2632513000";"3185200";"3297";"30269.0";""
"2633829000";"3185200";"3297";"30288.4";"0xA85000000C040A00"
"2634967000";"3239000";"3297";"30299.8";""
"2636218000";"3239000";"3297";"30319.6";""
"2637351000";"3239000";"3297";"30330.7";""
"2638425000";"3239000";"3297";"30338.2";""
"2639742000";"3694900";"3297";"30358.0";""
"2640874000";"3694900";"3297";"30369.5";""
"2642007000";"3694900";"3297";"30380.9";""
"2643258000";"3694900";"3297";"30400.3";""
"2644337000";"3286200";"3297";"30407.9";"0xA85101B10C040A00"
"2645534000";"3286200";"3297";"30419.3";""
"2646667000";"3286200";"3297";"30430.3";""
"2647812000";"3286200";"3297";"30441.7";""
"2649063000";"3415000";"3297";"30461.1";"0xA85000000C040A00"
"2650137000";"3415000";"3297";"30468.7";""
"2651335000";"3415000";"3297";"30480.1";""
"2652586000";"3415000";"3297";"30499.5";""
"2653719000";"3242200";"3297";"30511.0";""
"2654976000";"3242200";"3297";"30530.4";""
"2656051000";"3242200";"3297";"30538.0";""
"2657249000";"3242200";"3297";"30549.7";""
"2658501000";"3689900";"3297";"30569.2";""
"2659633000";"3689900";"3297";"30580.6";""
"2660885000";"3689900";"3297";"30600.0";"0x805000000C040A00"
"2661959000";"3689900";"3297";"30607.6";""
"2663158000";"3266600";"3297";"30619.4";""
"2664414000";"3266600";"3297";"30639.2";"0xA85000000C040A00"
"2665547000";"3266600";"3297";"30650.2";""
"2666799000";"4214400";"3297";"30670.0";""
"2667873000";"4214400";"3297";"30677.2";""
"2669072000";"4214400";"3297";"30689.0";""
"2670323000";"4214400";"3297";"30708.4";""
"2671456000";"4214400";"3297";"30719.5";""
"2672588000";"3185200";"3296";"30730.9";""
"2674089000";"3185200";"3296";"30751.4";""
"2675292000";"3185200";"3297";"30762.8";""
"2676543000";"3936900";"3296";"30782.2";""
"2677676000";"3936900";"3296";"30793.7";""
"2679025000";"3936900";"3296";"30814.2";"0x805000000C040A00"
"2680099000";"3936900";"3297";"30821.8";""
"2681297000";"3248100";"3296";"30833.2";""
"2682549000";"3248100";"3296";"30853.0";"0xA85000000C040A00"
"2683682000";"3248100";"3296";"30864.0";""
"2684821000";"3248100";"3296";"30875.4";""
"2686321000";"3787600";"3297";"30896.0";""
"2687520000";"3787600";"3297";"30907.4";""
"2688770000";"3787600";"3297";"30926.8";"0xA85000000C040A00"
"2689908000";"3787600";"3297";"30938.2";""
"2691041000";"3443800";"3297";"30949.6";""
"2692542000";"3443800";"3297";"30969.8";""
"2693740000";"3443800";"3297";"30981.2";""
"2694997000";"3936300";"3297";"31001.0";""
"2696129000";"3936300";"3297";"31012.1";""
"2697262000";"3936300";"3297";"31023.8";""
"2698763000";"3936300";"3297";"31044.0";""
"2699961000";"3343800";"3297";"31055.8";""
"2701212000";"3343800";"3297";"31075.2";""
"2702345000";"3343800";"3297";"31086.6";""
"2703595000";"4190800";"3297";"31106.1";""
"2704675000";"4190800";"3297";"31113.6";""
"2705873000";"4190800";"3297";"31125.1";""
"2707124000";"4190800";"3297";"31144.5";""
"2708257000";"3238200";"3297";"31155.9";""
"2709390000";"3238200";"3297";"31167.3";""
"2710892000";"3238200";"3297";"31187.5";""
"2712090000";"3238200";"3297";"31199.3";""
"2713340000";"3743500";"3297";"31218.7";""
"2714480000";"3743500";"3297";"31230.1";"0xAA7101B284040E30"
"2715611000";"3743500";"3297";"31241.1";""
"2717112000";"3743500";"3297";"31261.3";"0xA85000000C040A00"
"2718310000";"3316600";"3297";"31273.1";""
"2719561000";"3316600";"3297";"31292.5";""
"2720694000";"3316600";"3297";"31303.9";""
"2721946000";"4188500";"3297";"31323.3";""
"2723019000";"4188500";"3297";"31330.9";""
"2724218000";"4188500";"3297";"31342.7";""
"2725475000";"4188500";"3297";"31362.1";""
"2726607000";"3263900";"3297";"31373.5";""
"2727739000";"3263900";"3297";"31384.9";""
"2729240000";"3263900";"3297";"31405.1";""
"2730439000";"3263900";"3297";"31416.5";""
"2731699000";"3713700";"3297";"31435.9";""
"2732832000";"3713700";"3297";"31447.3";""
"2734083000";"3713700";"3297";"31467.1";""
"2735161000";"3713700";"3297";"31474.4";""
"2736359000";"3264800";"3297";"31486.1";"0xA85000010C040A00"
"2737492000";"3264800";"3297";"31497.2";""
"2738625000";"3264800";"3297";"31508.6";""
"2739758000";"3264800";"3297";"31520.0";""
"2741258000";"3340900";"3297";"31540.2";"0xA85000000C040A00"
"2742458000";"3340900";"3297";"31551.9";""
"2743709000";"3340900";"3297";"31571.4";""
"2744848000";"3340900";"3297";"31582.8";""
"2745980000";"3466900";"3297";"31594.2";""
"2747482000";"3466900";"3297";"31614.4";""
"2748679000";"3466900";"3298";"31625.8";""
"2749931000";"3912100";"3298";"31645.2";""
"2751063000";"3912100";"3298";"31656.6";""
"2752314000";"3912100";"3298";"31676.0";""
"2753387000";"3912100";"3298";"31683.6";""
"2754591000";"3239900";"3298";"31695.0";"0xA85000010C040A00"
"2755724000";"3239900";"3298";"31706.4";""
"2756857000";"3239900";"3298";"31717.8";""
"2757989000";"3239900";"3298";"31728.8";""
"2759490000";"3364500";"3298";"31749.4";"0xA85000000C040A00"
"2760688000";"3364500";"3298";"31760.8";""
"2761939000";"3364500";"3298";"31780.6";""
"2763072000";"3364500";"3298";"31791.6";""
"2764205000";"3447500";"3298";"31803.0";""
"2765711000";"3447500";"3298";"31823.6";""
"2766910000";"3447500";"3298";"31835.0";""
"2768161000";"3936300";"3298";"31854.4";""
"2769294000";"3936300";"3298";"31865.8";""
"2770426000";"3936300";"3298";"31877.2";""
"2771927000";"3936300";"3298";"31897.4";""
"2773125000";"3320500";"3298";"31908.8";""
"2774387000";"3320500";"3298";"31928.6";""
"2775520000";"3320500";"3298";"31940.0";""
"2776652000";"3320500";"3298";"31951.1";"0xA85000010C040A00"
"2777726000";"3281600";"3298";"31958.6";""
"2778924000";"3281600";"3298";"31970.0";""
"2780057000";"3281600";"3298";"31981.4";""
"2781309000";"3281600";"3298";"32000.9";"0xA85000000C040A00"
"2782442000";"3446100";"3298";"32012.3";"0xA85101B10C040A00"
"2783516000";"3446100";"3298";"32019.9";""
"2784720000";"3446100";"3298";"32031.3";""
"2785852000";"3446100";"3298";"32042.7";""
"2787102000";"3239900";"3298";"32062.1";""
"2788235000";"3239900";"3298";"32073.5";""
"2789308000";"3239900";"3298";"32080.7";""
"2790625000";"3239900";"3298";"32100.5";"0xA85000000C040A00"
"2791758000";"3243100";"3298";"32111.9";""
"2792890000";"3243100";"3298";"32123.3";""
"2794142000";"3243100";"3298";"32142.8";""
"2795221000";"3243100";"3298";"32150.3";"0xA85101B10C040A00"
"2796419000";"3238600";"3298";"32161.7";""
"2797552000";"3238600";"3298";"32172.8";""
"2798685000";"3238600";"3298";"32184.2";""
"2799936000";"3238600";"3298";"32204.0";"0xA85000000C040A00"
"2801009000";"3238600";"3298";"32211.2";""
"2802208000";"3205500";"3298";"32223.0";""
"2803458000";"3205500";"3298";"32242.4";""
"2804596000";"3205500";"3298";"32253.8";""
"2805848000";"4215200";"3298";"32273.6";""
"2806922000";"4215200";"3298";"32280.8";""
"2808119000";"4215200";"3298";"32292.6";""
"2809370000";"4215200";"3298";"32312.0";""
"2810503000";"3243100";"3298";"32323.4";""
"2811636000";"3243100";"3298";"32334.8";""
"2813137000";"3243100";"3298";"32355.0";""
"2814341000";"3243100";"3298";"32366.8";""
"2815597000";"3735500";"3298";"32386.2";""
"2816729000";"3735500";"3298";"32397.6";""
