Time (ns);Current (nA);Voltage (mV);Energy (uJ)
"45588000";"514400";"3296";"79.4"
"45801000";"514400";"3296";"79.8"
"46013000";"514400";"3296";"80.1"
"46416000";"514400";"3296";"80.9"
"46706000";"514400";"3296";"81.2"
"46919000";"514400";"3296";"81.6"
"47131000";"514400";"3296";"82.0"
"47344000";"514400";"3296";"82.3"
"47753000";"514400";"3296";"83.1"
"48032000";"514400";"3296";"83.4"
"48244000";"514400";"3296";"83.8"
"48457000";"514400";"3296";"84.2"
"48669000";"514400";"3296";"84.5"
"49079000";"514400";"3296";"85.3"
"49357000";"514400";"3296";"86.0"
"49569000";"514400";"3297";"86.0"
"49781000";"514400";"3297";"86.4"
"49994000";"514400";"3297";"86.7"
"50404000";"514400";"3297";"87.5"
"50682000";"514400";"3297";"88.2"
"50895000";"514400";"3297";"88.6"
"51107000";"514400";"3296";"89.0"
"51321000";"514400";"3296";"89.3"
"51731000";"514400";"3296";"89.7"
"52009000";"514400";"3296";"90.4"
"52222000";"514400";"3296";"90.8"
"52434000";"514400";"3296";"91.2"
"52647000";"514400";"3296";"91.5"
"53057000";"514400";"3296";"91.9"
"53335000";"514400";"3296";"92.6"
"53548000";"514400";"3296";"93.0"
"53760000";"514400";"3297";"93.4"
"53973000";"514400";"3297";"93.7"
"54384000";"514400";"3297";"94.5"
"54661000";"514400";"3297";"94.8"
"54874000";"514400";"3297";"95.2"
"55093000";"514400";"3297";"95.6"
"55305000";"514400";"3297";"95.9"
"55715000";"514400";"3297";"96.7"
"55993000";"514400";"3297";"97.0"
"56205000";"514400";"3297";"97.4"
"56417000";"514400";"3297";"97.8"
"56629000";"514400";"3297";"98.2"
"57038000";"513000";"3297";"98.9"
"57316000";"513000";"3297";"99.3"
"57528000";"513000";"3297";"99.6"
"57740000";"513000";"3297";"100.0"
"57953000";"513000";"3297";"100.4"
"58364000";"513000";"3296";"101.1"
"58642000";"513000";"3296";"101.5"
"58855000";"513000";"3296";"101.8"
"59068000";"513000";"3296";"102.2"
"59281000";"513000";"3296";"102.6"
"59692000";"513000";"3296";"103.3"
"59970000";"513000";"3296";"103.7"
"60183000";"513000";"3296";"104.0"
"60396000";"513000";"3296";"104.4"
"60608000";"513000";"3296";"104.8"
"61018000";"513000";"3296";"105.5"
"61296000";"513000";"3297";"105.9"
"61507000";"513000";"3297";"106.2"
"61721000";"513000";"3297";"106.6"
"61933000";"513000";"3297";"107.0"
"62343000";"513000";"3297";"107.7"
"62621000";"513000";"3297";"108.5"
"62834000";"513000";"3296";"108.8"
"63045000";"513000";"3297";"109.2"
"63257000";"513000";"3297";"109.2"
"63667000";"513000";"3297";"109.9"
"63946000";"513000";"3297";"110.7"
"64158000";"513000";"3297";"111.0"
"64371000";"513000";"3297";"111.4"
"64583000";"513000";"3297";"111.8"
"64993000";"513000";"3297";"112.1"
"65277000";"513000";"3297";"112.9"
"65489000";"513000";"3297";"113.2"
"65701000";"513000";"3297";"113.6"
"65914000";"513000";"3297";"114.0"
"66324000";"513000";"3297";"114.7"
"66603000";"513000";"3297";"115.1"
"66815000";"513000";"3297";"115.4"
"67027000";"513000";"3297";"115.8"
"67240000";"513000";"3297";"116.2"
"67650000";"513000";"3297";"116.9"
"67928000";"513000";"3297";"117.3"
"68140000";"513000";"3297";"117.6"
"68352000";"513000";"3297";"118.0"
"68565000";"513000";"3297";"118.4"
"68976000";"513000";"3296";"119.1"
"69253000";"513000";"3296";"119.5"
"69466000";"513000";"3296";"119.8"
"69679000";"513000";"3296";"120.2"
"69892000";"513000";"3296";"120.6"
"70302000";"513000";"3296";"121.3"
"70579000";"513000";"3296";"121.7"
"70793000";"513000";"3296";"122.1"
"71006000";"513000";"3296";"122.4"
"71219000";"513000";"3296";"122.8"
"71629000";"513000";"3296";"123.5"
"71907000";"513000";"3296";"123.9"
"72120000";"513000";"3296";"124.3"
"72332000";"513000";"3296";"124.6"
"72545000";"513000";"3296";"125.0"
"72955000";"513000";"3296";"125.7"
"73232000";"513000";"3296";"126.1"
"73445000";"513000";"3296";"126.5"
"73658000";"513000";"3296";"126.8"
"73871000";"513000";"3296";"127.2"
"74281000";"513000";"3296";"127.9"
"74558000";"513000";"3296";"128.3"
"74770000";"513000";"3296";"128.7"
"74983000";"513000";"3297";"129.0"
"75201000";"513000";"3297";"129.4"
"75611000";"513000";"3297";"130.1"
"75889000";"513000";"3297";"130.9"
"76101000";"513000";"3297";"131.3"
"76314000";"513000";"3297";"131.6"
"76528000";"513000";"3297";"132.0"
"76937000";"513000";"3297";"132.3"
"77215000";"513000";"3297";"133.1"
"77427000";"513000";"3297";"133.5"
"77640000";"513000";"3297";"133.8"
"77852000";"513000";"3297";"134.2"
"78261000";"513000";"3297";"134.9"
"78540000";"513000";"3297";"135.3"
"78752000";"513000";"3297";"135.7"
"78965000";"513000";"3297";"136.0"
"79177000";"513000";"3297";"136.4"
"79587000";"513000";"3297";"137.1"
"79865000";"513000";"3297";"137.5"
"80078000";"513000";"3297";"137.9"
"80289000";"513000";"3297";"138.2"
"80502000";"513000";"3297";"138.6"
"80912000";"513000";"3297";"139.3"
"81189000";"513000";"3297";"139.7"
"81402000";"513000";"3297";"140.1"
"81614000";"513000";"3297";"140.4"
"81825000";"513000";"3297";"140.8"
"82236000";"513000";"3297";"141.6"
"82514000";"513000";"3297";"141.9"
"82727000";"513000";"3297";"142.3"
"82940000";"513000";"3297";"142.7"
"83152000";"513000";"3297";"143.0"
"83563000";"513000";"3297";"143.8"
"83841000";"513000";"3297";"144.1"
"84053000";"513000";"3297";"144.5"
"84266000";"513000";"3297";"144.9"
"84479000";"513000";"3297";"145.2"
"84890000";"513000";"3297";"146.0"
"85173000";"513000";"3297";"146.3"
"85386000";"513000";"3297";"146.7"
"85598000";"513000";"3297";"147.1"
"85811000";"513000";"3297";"147.4"
"86221000";"511700";"3297";"148.2"
"86498000";"511700";"3297";"148.9"
"86711000";"511700";"3297";"148.9"
"86924000";"511700";"3298";"149.3"
"87137000";"511700";"3298";"149.6"
"87547000";"511700";"3298";"150.4"
"87826000";"511700";"3298";"151.1"
"88038000";"511700";"3298";"151.5"
"88250000";"511700";"3298";"151.9"
