Time (ns);Current (nA);Voltage (mV);Energy (uJ)
"93145000";"1019100";"3296";"317.7"
"93357000";"1019100";"3296";"318.5"
"93570000";"1019100";"3296";"319.2"
"93782000";"1019100";"3296";"320.0"
"94192000";"1019100";"3296";"321.1"
"94471000";"1019100";"3296";"322.2"
"94683000";"1019100";"3296";"323.0"
"94895000";"1019100";"3296";"323.7"
"95108000";"1019100";"3296";"324.5"
"95518000";"1019100";"3296";"325.6"
"95796000";"1019100";"3296";"326.8"
"96008000";"1019100";"3296";"327.5"
"96221000";"1019100";"3296";"327.9"
"96434000";"1019100";"3297";"328.6"
"96845000";"1019100";"3297";"330.1"
"97122000";"1019100";"3297";"330.9"
"97336000";"1019100";"3297";"331.6"
"97549000";"1019100";"3297";"332.4"
"97761000";"1019100";"3297";"333.2"
"98177000";"1019100";"3297";"334.7"
"98455000";"1019100";"3297";"335.4"
"98668000";"1019100";"3297";"336.2"
"98882000";"1019100";"3296";"336.9"
"99094000";"1019100";"3296";"337.7"
"99504000";"1019100";"3296";"339.2"
"99782000";"1019100";"3296";"339.9"
"99995000";"1019100";"3296";"340.7"
"100207000";"1019100";"3296";"341.4"
"100420000";"1019100";"3296";"342.2"
"100831000";"1019100";"3296";"343.7"
"101042000";"1019100";"3297";"344.1"
"101255000";"1019100";"3297";"344.8"
"101533000";"1019100";"3297";"346.0"
"101745000";"1019100";"3297";"346.7"
"102155000";"1019100";"3297";"347.8"
"102434000";"1020100";"3297";"349.0"
"102646000";"1020100";"3297";"349.7"
"102859000";"1020100";"3297";"350.5"
"103071000";"1020100";"3297";"351.2"
"103482000";"1020100";"3297";"352.4"
"103759000";"1020100";"3297";"353.5"
"103972000";"1020100";"3297";"353.9"
"104184000";"1020100";"3298";"354.6"
"104397000";"1020100";"3298";"355.4"
"104808000";"1020100";"3297";"356.9"
"105086000";"1020100";"3298";"357.6"
"105299000";"1020100";"3298";"358.4"
"105512000";"1020100";"3297";"359.1"
"105725000";"1020100";"3297";"359.9"
"106135000";"1020100";"3298";"361.4"
"106412000";"1020100";"3297";"362.1"
"106625000";"1020100";"3297";"362.9"
"106837000";"1020100";"3297";"363.7"
"107050000";"1020100";"3297";"364.4"
"107460000";"1020100";"3298";"365.9"
"107739000";"1020100";"3298";"366.7"
"107951000";"1020100";"3297";"367.4"
"108170000";"1020100";"3297";"368.2"
"108381000";"1020100";"3297";"368.9"
"108792000";"1020100";"3298";"370.0"
"109069000";"1020100";"3297";"371.2"
"109282000";"1020100";"3297";"371.9"
"109495000";"1020100";"3297";"372.7"
"109707000";"1020100";"3297";"373.4"
"110117000";"1020100";"3297";"374.6"
"110395000";"1020100";"3297";"375.7"
"110607000";"1020100";"3297";"376.5"
"110819000";"1020100";"3297";"377.2"
"111032000";"1020100";"3297";"377.6"
"111442000";"1020100";"3297";"379.1"
"111725000";"1020100";"3297";"380.2"
"111937000";"1020100";"3297";"381.0"
"112148000";"1020100";"3297";"381.7"
"112362000";"1020100";"3297";"382.1"
"112772000";"1020100";"3297";"383.6"
"113050000";"1020100";"3297";"384.7"
"113263000";"1020100";"3297";"385.5"
"113476000";"1020100";"3297";"386.2"
"113690000";"1020100";"3297";"386.6"
"114100000";"1020100";"3297";"388.1"
"114378000";"1020100";"3297";"389.3"
"114591000";"1020100";"3297";"390.0"
"114803000";"1020100";"3297";"390.8"
"115015000";"1020100";"3297";"391.1"
"115425000";"1020100";"3297";"392.6"
"115704000";"1020100";"3297";"393.8"
"115917000";"1020100";"3297";"394.1"
"116130000";"1020100";"3297";"394.9"
"116342000";"1020100";"3297";"395.7"
"116754000";"1020100";"3297";"397.2"
"117031000";"1020100";"3297";"397.9"
"117244000";"1016800";"3297";"398.7"
"117457000";"1016800";"3297";"399.4"
"117670000";"1016800";"3297";"400.2"
"118086000";"1016800";"3297";"401.7"
"118364000";"1016800";"3297";"402.4"
"118577000";"1016800";"3297";"403.2"
"118790000";"1016800";"3297";"403.9"
"119002000";"1016800";"3297";"404.7"
"119413000";"1016800";"3297";"406.2"
"119691000";"1016800";"3297";"406.9"
"119904000";"1016800";"3297";"407.7"
"120117000";"1016800";"3297";"408.5"
"120330000";"1016800";"3297";"409.2"
"120740000";"1016800";"3297";"410.7"
"121019000";"1016800";"3297";"411.5"
"121231000";"1016800";"3297";"412.2"
"121444000";"1016800";"3297";"413.0"
"121656000";"1016800";"3297";"413.7"
"122066000";"1016800";"3296";"414.9"
"122344000";"1016800";"3296";"416.0"
"122555000";"1016800";"3297";"416.7"
"122769000";"1016800";"3297";"417.5"
"122981000";"1016800";"3297";"418.2"
"123391000";"1016800";"3297";"419.4"
"123669000";"1016800";"3297";"420.5"
"123882000";"1016800";"3297";"420.9"
"124095000";"1016800";"3297";"421.6"
"124308000";"1016800";"3297";"422.4"
"124718000";"1016800";"3297";"423.9"
"124996000";"1016800";"3297";"424.6"
"125210000";"1016800";"3297";"425.4"
"125422000";"1016800";"3297";"426.2"
"125634000";"1016800";"3297";"426.9"
"126044000";"1016800";"3297";"428.4"
"126323000";"1016800";"3297";"429.2"
"126536000";"1016800";"3297";"429.9"
"126748000";"1016800";"3296";"430.7"
"126961000";"1016800";"3296";"431.4"
"127371000";"1016800";"3296";"432.9"
"127649000";"1016800";"3296";"433.7"
"127862000";"1016800";"3296";"434.4"
"128081000";"1016800";"3296";"435.2"
"128292000";"1016800";"3296";"435.9"
"128703000";"1016800";"3296";"437.1"
"128981000";"1016800";"3296";"438.2"
"129194000";"1016800";"3296";"439.0"
"129406000";"1016800";"3296";"439.7"
"129618000";"1016800";"3296";"440.5"
"130029000";"1016800";"3296";"441.6"
"130306000";"1016800";"3296";"442.7"
"130518000";"1016800";"3296";"443.5"
"130731000";"1016800";"3296";"444.2"
"130944000";"1016800";"3296";"444.6"
"131354000";"1016800";"3296";"446.1"
"131633000";"1016800";"3296";"447.2"
"131844000";"1023700";"3296";"448.0"
"132057000";"1023700";"3297";"448.7"
"132269000";"1023700";"3297";"449.1"
"132679000";"1023700";"3297";"450.6"
"132957000";"1023700";"3297";"451.8"
"133170000";"1023700";"3297";"452.5"
"133382000";"1023700";"3297";"452.9"
"133595000";"1023700";"3297";"453.6"
"134005000";"1023700";"3297";"455.1"
"134284000";"1023700";"3297";"456.3"
"134497000";"1023700";"3297";"457.0"
"134709000";"1023700";"3297";"457.4"
"134921000";"1023700";"3297";"458.2"
"135330000";"1023700";"3297";"459.7"
"135608000";"1023700";"3297";"460.4"
"135821000";"1023700";"3297";"461.2"
"136034000";"1023700";"3297";"461.9"
"136247000";"1023700";"3297";"462.7"
"136657000";"1023700";"3297";"464.2"
"136935000";"1023700";"3297";"464.9"
"137148000";"1023700";"3297";"465.7"
"137361000";"1023700";"3297";"466.4"
"137573000";"1023700";"3297";"467.2"
"137988000";"1023700";"3297";"468.7"
"138266000";"1023700";"3296";"469.4"
"138479000";"1023700";"3296";"470.2"
"138691000";"1023700";"3296";"471.0"
"138904000";"1023700";"3297";"471.7"
"139314000";"1023700";"3297";"472.8"
"139593000";"1023700";"3297";"474.0"
"139806000";"1023700";"3297";"474.7"
"140018000";"1023700";"3297";"475.5"
"140230000";"1023700";"3297";"476.2"
"140639000";"1023700";"3297";"477.4"
"140918000";"1023700";"3297";"478.5"
"141130000";"1023700";"3297";"479.2"
"141343000";"1023700";"3297";"480.0"
"141554000";"1023700";"3297";"480.7"
"141964000";"1023700";"3297";"481.9"
"142242000";"1023700";"3297";"483.0"
"142454000";"1023700";"3297";"483.4"
"142667000";"1023700";"3297";"484.1"
"142881000";"1023700";"3297";"484.9"
"143291000";"1023700";"3297";"486.4"
"143568000";"1023700";"3297";"487.1"
"143782000";"1023700";"3297";"487.9"
"143994000";"1023700";"3297";"488.7"
"144207000";"1023700";"3297";"489.4"
"144617000";"1023700";"3297";"490.9"
"144895000";"1023700";"3297";"491.7"
"145107000";"1023700";"3297";"492.4"
"145321000";"1023700";"3297";"493.2"
"145533000";"1023700";"3297";"493.9"
"145944000";"1023700";"3297";"495.4"
"146221000";"1023700";"3297";"496.2"
"146434000";"1023700";"3297";"496.9"
"146646000";"1017400";"3297";"497.7"
"146859000";"1017400";"3297";"498.4"
"147269000";"1017400";"3297";"499.6"
"147547000";"1017400";"3297";"500.7"
"147761000";"1017400";"3297";"501.5"
"147978000";"1017400";"3297";"502.2"
"148190000";"1017400";"3297";"503.0"
"148600000";"1017400";"3297";"504.1"
"148878000";"1017400";"3297";"505.2"
"149090000";"1017400";"3297";"506.0"
"149303000";"1017400";"3297";"506.7"
"149515000";"1017400";"3297";"507.1"
"149924000";"1017400";"3297";"508.6"
"150202000";"1017400";"3297";"509.7"
"150414000";"1017400";"3297";"510.5"
"150626000";"1017400";"3297";"510.9"
"150838000";"1017400";"3297";"511.6"
"151249000";"1017400";"3297";"513.1"
"151527000";"1017400";"3297";"514.3"
"151739000";"1017400";"3297";"514.6"
"151952000";"1017400";"3297";"515.4"
"152165000";"1017400";"3297";"516.1"
"152576000";"1017400";"3297";"517.6"
"152853000";"1017400";"3298";"518.4"
"153066000";"1017400";"3298";"519.1"
"153278000";"1017400";"3298";"519.9"
"153490000";"1017400";"3298";"520.7"
"153906000";"1017400";"3297";"522.2"
"154184000";"1017400";"3298";"522.9"
"154396000";"1017400";"3298";"523.7"
"154609000";"1017400";"3298";"524.4"
"154822000";"1017400";"3298";"525.2"
"155231000";"1017400";"3298";"526.7"
"155510000";"1017400";"3297";"527.4"
"155723000";"1017400";"3297";"528.2"
"155936000";"1017400";"3297";"528.9"
"156148000";"1017400";"3297";"529.7"
"156559000";"1017400";"3297";"531.2"
"156836000";"1017400";"3297";"532.0"
"157050000";"1017400";"3297";"532.7"
"157263000";"1017400";"3297";"533.5"
"157476000";"1017400";"3297";"534.2"
"157885000";"1017400";"3297";"535.7"
"158168000";"1017400";"3297";"536.5"
"158381000";"1017400";"3297";"537.2"
"158593000";"1017400";"3297";"538.0"
"158805000";"1017400";"3297";"538.7"
"159215000";"1017400";"3297";"539.9"
"159492000";"1017400";"3297";"541.0"
"159706000";"1017400";"3297";"541.7"
"159917000";"1017400";"3297";"542.5"
"160130000";"1017400";"3297";"543.2"
"160540000";"1017400";"3297";"544.4"
"160818000";"1017400";"3297";"545.5"
"161031000";"1017400";"3297";"546.3"
"161244000";"1017400";"3297";"546.6"
"161457000";"1016800";"3297";"547.4"
"161860000";"1016800";"3297";"548.9"
"162146000";"1016800";"3297";"549.6"
"162359000";"1016800";"3297";"550.4"
"162571000";"1016800";"3297";"551.2"
"162784000";"1016800";"3297";"551.9"
"163194000";"1016800";"3297";"553.4"
"163473000";"1016800";"3297";"554.2"
"163685000";"1016800";"3297";"554.9"
"163898000";"1016800";"3297";"555.7"
"164111000";"1016800";"3297";"556.4"
"164522000";"1016800";"3297";"557.9"
"164799000";"1016800";"3297";"558.7"
"165012000";"1016800";"3296";"559.4"
"165225000";"1016800";"3296";"560.2"
"165437000";"1016800";"3296";"560.9"
"165846000";"1016800";"3297";"562.1"
"166125000";"1016800";"3297";"563.2"
"166338000";"1016800";"3296";"564.0"
"166550000";"1016800";"3296";"564.7"
"166762000";"1016800";"3297";"565.5"
"167172000";"1016800";"3297";"566.6"
"167385000";"1016800";"3296";"567.3"
"167663000";"1016800";"3296";"568.1"
"167876000";"1016800";"3297";"568.8"
"168095000";"1016800";"3297";"569.6"
"168504000";"1016800";"3297";"571.1"
"168781000";"1016800";"3297";"572.2"
"168993000";"1016800";"3297";"572.6"
"169207000";"1016800";"3297";"573.4"
"169419000";"1016800";"3297";"574.1"
"169830000";"1016800";"3297";"575.6"
"170107000";"1016800";"3297";"576.4"
"170320000";"1016800";"3297";"577.1"
"170533000";"1016800";"3297";"577.9"
"170746000";"1016800";"3297";"578.6"
"171156000";"1016800";"3297";"580.1"
"171434000";"1016800";"3297";"580.9"
"171647000";"1016800";"3297";"581.6"
"171858000";"1016800";"3297";"582.4"
"172072000";"1016800";"3297";"583.2"
"172482000";"1016800";"3297";"584.7"
"172759000";"1016800";"3297";"585.4"
"172972000";"1016800";"3297";"586.2"
"173185000";"1016800";"3297";"586.9"
"173398000";"1016800";"3297";"587.7"
"173808000";"1016800";"3297";"589.2"
"174086000";"1016800";"3297";"589.9"
"174298000";"1016800";"3297";"590.7"
"174510000";"1016800";"3297";"591.4"
"174723000";"1016800";"3297";"592.2"
"175133000";"1016800";"3297";"593.7"
"175411000";"1016800";"3296";"594.5"
"175624000";"1016800";"3296";"595.2"
"175836000";"1016800";"3296";"596.0"
"176048000";"1024400";"3296";"596.7"
"176458000";"1024400";"3297";"597.8"
"176736000";"1024400";"3297";"599.0"
"176948000";"1024400";"3297";"599.7"
"177161000";"1024400";"3297";"600.5"
"177373000";"1024400";"3297";"601.2"
"177784000";"1024400";"3297";"602.4"
"178067000";"1024400";"3297";"603.5"
"178280000";"1024400";"3297";"604.2"
"178491000";"1024400";"3297";"605.0"
"178705000";"1024400";"3297";"605.4"
"179114000";"1024400";"3297";"606.9"
"179392000";"1024400";"3297";"608.0"
"179604000";"1024400";"3297";"608.4"
"179818000";"1024400";"3297";"609.1"
"180030000";"1024400";"3297";"609.9"
"180440000";"1024400";"3297";"611.4"
"180717000";"1024400";"3297";"612.1"
"180929000";"1024400";"3297";"612.9"
"181142000";"1024400";"3297";"613.7"
"181355000";"1024400";"3297";"614.4"
"181766000";"1024400";"3297";"615.9"
"182045000";"1024400";"3297";"616.7"
"182258000";"1024400";"3297";"617.4"
"182471000";"1024400";"3296";"618.2"
"182684000";"1024400";"3296";"618.9"
"183094000";"1024400";"3296";"620.0"
"183372000";"1024400";"3296";"621.2"
"183585000";"1024400";"3296";"621.9"
"183798000";"1024400";"3296";"622.7"
"184010000";"1024400";"3297";"623.4"
"184420000";"1024400";"3296";"624.6"
"184699000";"1024400";"3296";"625.7"
"184912000";"1024400";"3297";"626.5"
"185124000";"1024400";"3297";"627.2"
"185338000";"1024400";"3297";"627.6"
"185748000";"1024400";"3297";"629.1"
