Time (ns);Current (nA);Voltage (mV);Energy (uJ)
"45131000";"996700";"3296";"151.7"
"45409000";"996700";"3296";"152.8"
"45621000";"996700";"3296";"153.6"
"45834000";"996700";"3296";"153.9"
"46048000";"996700";"3296";"154.7"
"46458000";"996700";"3296";"156.2"
"46741000";"996700";"3296";"157.0"
"46954000";"996700";"3296";"157.7"
"47167000";"996700";"3296";"158.5"
"47379000";"996700";"3296";"159.2"
"47789000";"996700";"3296";"160.3"
"48067000";"996700";"3296";"161.5"
"48280000";"996700";"3296";"162.2"
"48493000";"996700";"3296";"162.6"
"48706000";"996700";"3296";"163.4"
"49116000";"996700";"3296";"164.9"
"49329000";"996700";"3296";"165.6"
"49606000";"996700";"3296";"166.4"
"49819000";"996700";"3296";"167.1"
"50032000";"996700";"3296";"167.9"
"50442000";"996700";"3297";"169.0"
"50720000";"996700";"3297";"170.1"
"50932000";"996700";"3297";"170.9"
"51145000";"996700";"3296";"171.6"
"51358000";"996700";"3297";"172.0"
"51769000";"996700";"3297";"173.5"
"52046000";"996700";"3297";"174.3"
"52259000";"996700";"3297";"175.0"
"52473000";"996700";"3297";"175.8"
"52686000";"996700";"3297";"176.5"
"53095000";"996700";"3297";"178.0"
"53374000";"996700";"3297";"178.8"
"53586000";"996700";"3297";"179.5"
"53799000";"996700";"3297";"180.3"
"54011000";"996700";"3297";"181.1"
"54420000";"996700";"3297";"182.2"
"54698000";"996700";"3297";"182.9"
"54910000";"996700";"3297";"183.7"
"55122000";"996700";"3297";"184.4"
"55335000";"996700";"3297";"185.2"
"55746000";"996700";"3297";"186.7"
"56023000";"996700";"3297";"187.5"
"56236000";"996700";"3297";"188.2"
"56449000";"996700";"3297";"189.0"
"56661000";"996700";"3297";"189.7"
"57077000";"996700";"3297";"190.8"
"57359000";"996700";"3297";"192.0"
"57571000";"996700";"3297";"192.3"
"57785000";"996700";"3297";"193.1"
"57997000";"996700";"3297";"193.9"
"58407000";"996700";"3297";"195.4"
"58685000";"996700";"3297";"196.1"
"58898000";"996700";"3297";"196.9"
"59111000";"996700";"3297";"197.6"
"59323000";"996700";"3297";"198.4"
"59733000";"996700";"3297";"199.5"
"60010000";"992600";"3297";"200.6"
"60223000";"992600";"3297";"201.0"
"60435000";"992600";"3297";"201.8"
"60647000";"992600";"3297";"202.5"
"61058000";"992600";"3297";"204.0"
"61336000";"992600";"3297";"204.8"
"61549000";"992600";"3297";"205.5"
"61762000";"992600";"3296";"206.3"
"61974000";"992600";"3296";"207.0"
"62384000";"992600";"3296";"208.2"
"62661000";"992600";"3296";"208.9"
"62874000";"992600";"3296";"209.7"
"63086000";"992600";"3296";"210.4"
"63299000";"992600";"3296";"211.2"
"63709000";"992600";"3296";"212.7"
"63987000";"992600";"3296";"213.4"
"64199000";"992600";"3296";"214.2"
"64412000";"992600";"3296";"214.9"
"64625000";"992600";"3296";"215.7"
"65034000";"992600";"3296";"216.4"
"65313000";"992600";"3295";"217.2"
"65525000";"992600";"3295";"217.6"
"65738000";"992600";"3296";"217.9"
"65950000";"992600";"3296";"218.7"
"66360000";"992600";"3296";"219.4"
"66638000";"992600";"3296";"220.2"
"66857000";"992600";"3296";"220.5"
"67068000";"992600";"3296";"220.9"
"67280000";"992600";"3296";"221.7"
"67691000";"992600";"3296";"222.4"
"67968000";"992600";"3296";"223.2"
"68181000";"992600";"3296";"223.5"
"68393000";"992600";"3296";"223.9"
"68606000";"992600";"3296";"224.3"
"69016000";"992600";"3296";"225.4"
"69294000";"992600";"3296";"225.8"
"69506000";"992600";"3296";"226.5"
"69719000";"992600";"3296";"226.9"
"69930000";"992600";"3296";"227.3"
"70340000";"992600";"3296";"228.4"
"70618000";"992600";"3296";"228.8"
"70831000";"992600";"3296";"229.5"
"71043000";"992600";"3296";"229.9"
"71257000";"992600";"3296";"230.3"
"71666000";"992600";"3296";"231.0"
"71944000";"992600";"3296";"231.8"
"72156000";"992600";"3296";"232.1"
"72369000";"992600";"3296";"232.9"
"72582000";"992600";"3296";"233.3"
"72992000";"992600";"3296";"234.0"
"73270000";"992600";"3296";"234.8"
"73482000";"992600";"3296";"235.1"
"73694000";"992600";"3296";"235.5"
"73907000";"992600";"3296";"236.3"
"74383000";"992600";"3296";"237.0"
"74596000";"992600";"3296";"237.7"
"74809000";"992600";"3296";"238.1"
"75022000";"992600";"3296";"238.5"
"75235000";"992600";"3296";"239.2"
"75711000";"992600";"3296";"240.0"
"75923000";"992600";"3296";"240.7"
"76136000";"992600";"3296";"241.1"
"76348000";"992600";"3296";"241.5"
"76560000";"992600";"3296";"241.9"
"76976000";"992600";"3297";"243.0"
"77254000";"992600";"3297";"243.3"
"77467000";"992600";"3297";"244.1"
"77680000";"992600";"3297";"244.5"
"77891000";"992600";"3297";"244.8"
"78302000";"992600";"3297";"246.0"
"78578000";"992600";"3297";"246.3"
"78792000";"992600";"3297";"247.1"
"79004000";"992600";"3297";"247.5"
"79216000";"992600";"3297";"247.8"
"79690000";"992600";"3297";"249.0"
"79903000";"992600";"3297";"249.3"
"80116000";"992600";"3297";"249.7"
"80329000";"743100";"3297";"250.5"
"80542000";"743100";"3297";"250.8"
"80951000";"743100";"3297";"251.6"
"81228000";"743100";"3297";"252.3"
"81441000";"743100";"3296";"252.7"
"81654000";"743100";"3297";"253.1"
"81866000";"743100";"3297";"253.8"
"82275000";"743100";"3297";"254.6"
"82487000";"743100";"3297";"254.9"
"82766000";"743100";"3297";"255.7"
"82978000";"743100";"3297";"256.1"
"83190000";"743100";"3297";"256.4"
"83601000";"743100";"3297";"257.6"
"83879000";"743100";"3297";"258.3"
"84092000";"743100";"3297";"258.7"
"84305000";"743100";"3297";"259.0"
"84517000";"743100";"3297";"259.4"
"84927000";"743100";"3297";"260.5"
"85205000";"743100";"3297";"260.9"
"85417000";"743100";"3297";"261.7"
"85630000";"743100";"3297";"262.0"
"85841000";"743100";"3297";"262.4"
"86252000";"743100";"3297";"263.5"
"86530000";"743100";"3297";"263.9"
"86748000";"743100";"3297";"264.3"
"86961000";"743100";"3297";"265.0"
"87173000";"743100";"3297";"265.4"
"87583000";"743100";"3297";"266.1"
"87861000";"743100";"3297";"266.9"
"88074000";"743100";"3296";"267.3"
"88287000";"743100";"3297";"268.0"
"88499000";"743100";"3297";"268.4"
"88910000";"743100";"3297";"269.1"
"89187000";"743100";"3297";"269.9"
"89400000";"743100";"3297";"270.3"
"89612000";"743100";"3296";"270.6"
"89825000";"743100";"3297";"271.4"
"90234000";"743100";"3297";"272.1"
"90512000";"743100";"3296";"272.9"
"90725000";"743100";"3296";"273.3"
"90937000";"743100";"3296";"273.6"
"91150000";"743100";"3297";"274.0"
"91560000";"743100";"3297";"275.1"
"91838000";"743100";"3297";"275.9"
"92051000";"743100";"3297";"276.2"
"92263000";"743100";"3297";"276.6"
"92476000";"743100";"3297";"277.0"
"92886000";"743100";"3297";"278.1"
"93164000";"743100";"3297";"278.5"
"93376000";"743100";"3297";"279.2"
"93589000";"743100";"3297";"279.6"
"93802000";"743100";"3297";"280.0"
"94212000";"743100";"3297";"281.1"
"94490000";"743100";"3297";"281.5"
"94703000";"743100";"3297";"281.8"
"94915000";"743100";"3297";"282.6"
"95127000";"743100";"3297";"283.0"
"95537000";"743100";"3297";"283.7"
"95815000";"743100";"3297";"284.5"
"96028000";"743100";"3297";"284.8"
"96241000";"743100";"3297";"285.6"
"96454000";"743100";"3297";"286.0"
"96870000";"743100";"3297";"286.7"
"97148000";"743100";"3296";"287.5"
"97361000";"743100";"3296";"287.8"
"97573000";"743100";"3296";"288.2"
"97786000";"743100";"3297";"289.0"
"98195000";"743100";"3297";"289.7"
"98474000";"743100";"3297";"290.4"
"98686000";"743100";"3297";"290.8"
"98899000";"743100";"3297";"291.2"
"99111000";"743100";"3297";"291.9"
"99518000";"743100";"3297";"292.7"
"99804000";"743100";"3297";"293.4"
"100016000";"743100";"3296";"293.8"
"100228000";"743100";"3296";"294.2"
"100441000";"743100";"3296";"294.6"
"100851000";"743100";"3296";"295.7"
"101129000";"743100";"3296";"296.0"
"101341000";"743100";"3296";"296.8"
"101553000";"743100";"3296";"297.2"
"101766000";"743100";"3296";"297.5"
"102241000";"743100";"3296";"298.7"
"102454000";"743100";"3296";"299.0"
"102666000";"743100";"3296";"299.4"
"102879000";"668000";"3296";"300.2"
"103091000";"668000";"3296";"300.5"
"103501000";"668000";"3296";"301.3"
"103779000";"668000";"3296";"302.0"
"103993000";"668000";"3296";"302.4"
"104204000";"668000";"3296";"303.2"
"104417000";"668000";"3296";"303.5"
"104827000";"668000";"3296";"304.3"
"105104000";"668000";"3296";"305.0"
"105317000";"668000";"3296";"305.4"
"105530000";"668000";"3296";"305.8"
"105743000";"668000";"3296";"306.5"
"106218000";"668000";"3296";"307.3"
"106432000";"668000";"3296";"308.0"
"106643000";"668000";"3296";"308.4"
"106861000";"668000";"3296";"308.8"
"107074000";"668000";"3296";"309.1"
"107485000";"668000";"3296";"310.3"
"107763000";"668000";"3296";"311.0"
"107975000";"668000";"3296";"311.4"
"108188000";"668000";"3296";"311.7"
"108401000";"668000";"3296";"312.1"
"108811000";"668000";"3296";"313.2"
"109089000";"668000";"3296";"313.6"
"109303000";"668000";"3297";"314.4"
"109514000";"668000";"3297";"314.7"
"109727000";"668000";"3296";"315.1"
"110137000";"668000";"3297";"316.2"
"110415000";"668000";"3297";"316.6"
"110627000";"668000";"3297";"317.0"
"110841000";"668000";"3297";"317.7"
"111053000";"668000";"3297";"318.1"
"111464000";"668000";"3297";"318.8"
"111742000";"668000";"3297";"319.6"
"111955000";"668000";"3297";"320.0"
"112168000";"668000";"3297";"320.7"
"112380000";"668000";"3297";"321.1"
"112791000";"668000";"3297";"321.8"
"113068000";"668000";"3297";"322.6"
"113280000";"668000";"3296";"323.0"
"113493000";"668000";"3296";"323.3"
"113705000";"668000";"3296";"324.1"
"114114000";"668000";"3296";"324.8"
"114393000";"668000";"3297";"325.6"
"114605000";"668000";"3297";"326.0"
"114817000";"668000";"3297";"326.3"
"115029000";"668000";"3297";"326.7"
"115440000";"668000";"3297";"327.8"
"115717000";"668000";"3297";"328.2"
"115930000";"668000";"3297";"328.9"
"116143000";"668000";"3297";"329.3"
"116355000";"668000";"3297";"329.7"
"116771000";"668000";"3297";"330.8"
"117049000";"668000";"3297";"331.2"
"117262000";"668000";"3297";"331.9"
"117474000";"668000";"3297";"332.3"
"117686000";"668000";"3297";"332.7"
"118097000";"668000";"3297";"333.8"
"118375000";"668000";"3297";"334.2"
"118588000";"668000";"3297";"334.5"
"118800000";"668000";"3297";"335.3"
"119013000";"668000";"3297";"335.7"
"119423000";"668000";"3297";"336.4"
"119701000";"668000";"3297";"337.2"
"119914000";"668000";"3297";"337.5"
"120126000";"668000";"3297";"338.3"
"120338000";"668000";"3297";"338.7"
"120748000";"668000";"3297";"339.4"
"121025000";"668000";"3296";"340.2"
"121237000";"668000";"3296";"340.5"
"121449000";"668000";"3296";"340.9"
"121662000";"668000";"3296";"341.7"
"122072000";"668000";"3296";"342.4"
"122350000";"668000";"3297";"343.1"
"122563000";"668000";"3296";"343.5"
"122776000";"668000";"3296";"343.9"
"122988000";"668000";"3296";"344.3"
"123398000";"668000";"3296";"345.4"
"123676000";"668000";"3296";"345.8"
"123889000";"668000";"3296";"346.5"
"124101000";"668000";"3296";"346.9"
"124314000";"668000";"3296";"347.3"
"124724000";"668000";"3296";"348.4"
