Time (ns);Current (nA);Voltage (mV);Energy (uJ);DSR
"6348764000";"1628100";"3297";"34855.2";"0x3F100F484000E30"
"6349847000";"1628100";"3296";"34860.5";""
"6350747000";"1628100";"3297";"34865.5";"0x2BF101AF8C000E30"
"6351579000";"1628100";"3297";"34870.0";"0x3F0442284000E30"
"6352413000";"1628100";"3297";"34874.9";"0x2BF101AF8C000E30"
"6353246000";"1628100";"3297";"34879.5";""
"6354329000";"1628100";"3297";"34884.8";""
"6355232000";"1628100";"3297";"34889.3";"0x23F101AE8C000E30"
"6356066000";"1628100";"3297";"34894.2";"0x2BF101AF8C000E30"
"6356898000";"1628100";"3297";"34898.8";"0xBF0440284000E30"
"6357732000";"1639600";"3297";"34903.7";"0x3F100FC84000E30"
"6358814000";"1639600";"3297";"34908.6";""
"6359718000";"1639600";"3297";"34913.9";"0xBF101B084000E30"
"6360557000";"1639600";"3297";"34918.5";"0x3F100F884000E30"
"6361391000";"1639600";"3297";"34923.4";"0x2BF101AF8C000E30"
"6362224000";"1639600";"3297";"34928.0";""
"6363306000";"1639600";"3297";"34932.9";""
"6364205000";"1639600";"3297";"34937.8";""
"6365042000";"1639600";"3297";"34942.3";""
"6365876000";"1639600";"3297";"34946.9";"0xBF0441A84000E30"
"6366709000";"1639600";"3297";"34951.4";"0x3F101AA84000E30"
"6367792000";"1597000";"3297";"34956.7";""
"6368692000";"1597000";"3297";"34961.7";"0xBF0440684000E30"
"6369524000";"1597000";"3297";"34966.6";"0x3F100FC84000E30"
"6370358000";"1597000";"3297";"34971.5";"0x2BF101AF8C000E30"
"6371191000";"1597000";"3297";"34976.1";""
"6372274000";"1597000";"3297";"34981.0";""
"6373173000";"1597000";"3297";"34985.9";""
"6374006000";"1597000";"3297";"34990.4";""
"6374845000";"1597000";"3297";"34995.0";"0x3F0442284000E30"
"6375679000";"1597000";"3297";"34999.9";"0x2BF101AF8C000E30"
"6376761000";"1597000";"3297";"35004.8";"0x3F101A484000E30"
"6377660000";"1628300";"3297";"35009.8";"0xBF0441284000E30"
"6378494000";"1628300";"3297";"35014.7";"0x3F101A484000E30"
"6379327000";"1628300";"3297";"35019.6";"0x2BF101AF8C000E30"
"6380160000";"1628300";"3297";"35024.2";"0xBF101B084000E30"
"6381243000";"1628300";"3297";"35029.5";"0x2BF101AF8C000E30"
"6382141000";"1628300";"3297";"35034.0";""
"6382974000";"1628300";"3297";"35038.5";""
"6383807000";"1628300";"3297";"35043.1";"0x3F0442284000E30"
"6384640000";"1628300";"3297";"35048.0";"0x2BF101AF8C000E30"
"6385729000";"1628300";"3297";"35052.9";"0x3F101AA84000E30"
"6386628000";"1628300";"3297";"35057.9";""
"6387462000";"1639400";"3297";"35062.8";"0x2BF101AF8C000E30"
"6388296000";"1639400";"3297";"35067.3";""
"6389130000";"1639400";"3297";"35071.9";"0xBF0440A84000E30"
"6390213000";"1639400";"3297";"35077.2";"0x2BF101AF8C000E30"
"6391112000";"1639400";"3297";"35082.1";""
"6391945000";"1639400";"3297";"35086.6";"0x2BF101B084000E30"
"6392779000";"1639400";"3296";"35091.2";"0x3F101B084000E30"
"6393613000";"1639400";"3296";"35096.1";"0x2BF101AF8C000E30"
"6394701000";"1639400";"3296";"35101.4";""
"6395599000";"1639400";"3296";"35106.0";"0x3F0442284000E30"
"6396432000";"1639400";"3296";"35110.9";"0x2BF101AF8C000E30"
"6397266000";"1627400";"3296";"35115.4";""
"6398098000";"1627400";"3296";"35120.0";"0xBF0441284000E30"
"6399182000";"1627400";"3296";"35125.3";""
"6400082000";"1627400";"3297";"35130.2";"0x2BF101AF8C000E30"
"6400914000";"1627400";"3297";"35134.8";"0xBF0440284000E30"
"6401748000";"1627400";"3297";"35139.7";"0x3F100FC84000E30"
"6402586000";"1627400";"3297";"35144.6";"0x2BF101AF8C000E30"
"6403669000";"1627400";"3296";"35149.5";""
"6404567000";"1627400";"3296";"35154.4";"0x3F100F484000E30"
"6405406000";"1627400";"3296";"35159.0";"0x2BF101AF8C000E30"
"6406239000";"1627400";"3296";"35163.5";""
"6407072000";"1626800";"3296";"35168.1";"0x3F0442284000E30"
"6408148000";"1626800";"3296";"35173.4";"0xBF0440E84000E30"
"6409055000";"1626800";"3297";"35178.7";"0x2BF101AF8C000E30"
"6409888000";"1626800";"3297";"35183.2";"0xBF0441284000E30"
"6410722000";"1626800";"3297";"35187.8";"0x3F101A484000E30"
"6411555000";"1626800";"3296";"35192.7";"0x2BF101AF8C000E30"
"6412639000";"1626800";"3296";"35198.0";""
"6413537000";"1626800";"3296";"35202.6";"0x3F100F884000E30"
"6414371000";"1626800";"3296";"35207.5";"0x2BF101AF8C000E30"
"6415209000";"1626800";"3296";"35212.0";""
"6416042000";"1626800";"3296";"35216.6";"0x3F101B084000E30"
"6417126000";"1621100";"3296";"35221.9";""
"6418025000";"1621100";"3296";"35226.8";"0x2BF101AF8C000E30"
"6418859000";"1621100";"3296";"35231.3";"0x3F0442284000E30"
"6419693000";"1621100";"3296";"35236.3";"0x2BF101AF8C000E30"
"6420526000";"1621100";"3296";"35240.8";""
"6421609000";"1621100";"3296";"35246.1";""
"6422507000";"1621100";"3296";"35250.7";"0x3F101A084000E30"
"6423341000";"1621100";"3296";"35255.6";"0x2BF101AF8C000E30"
"6424173000";"1621100";"3296";"35260.1";"0x2BF101B084000E30"
"6425012000";"1621100";"3296";"35264.7";"0x3F100F484000E30"
"6426094000";"1621100";"3296";"35270.0";""
"6426994000";"1628300";"3296";"35274.9";"0x2BF101AF8C000E30"
"6427828000";"1628300";"3296";"35279.8";"0x3F0442484000E30"
"6428660000";"1628300";"3296";"35284.4";"0x2BF101AF8C000E30"
"6429494000";"1628300";"3297";"35288.9";""
"6430577000";"1628300";"3296";"35294.2";""
"6431476000";"1628300";"3297";"35298.8";"0x3F101AA84000E30"
"6432309000";"1628300";"3297";"35303.7";"0x2BF101AF8C000E30"
"6433143000";"1628300";"3297";"35308.2";"0xBF0440284000E30"
"6433975000";"1628300";"3297";"35313.2";"0x3F100F884000E30"
"6435063000";"1628300";"3297";"35318.5";""
"6435962000";"1628300";"3297";"35323.4";"0x2BF101AF8C000E30"
"6436795000";"1639600";"3297";"35327.9";"0x3F101B084000E30"
"6437629000";"1639600";"3297";"35332.9";"0x2BF101AF8C000E30"
"6438463000";"1639600";"3297";"35337.4";""
"6439545000";"1639600";"3297";"35342.7";""
"6440444000";"1639600";"3297";"35347.2";""
"6441278000";"1639600";"3297";"35351.8";""
"6442111000";"1639600";"3297";"35356.3";"0xBF0440A84000E30"
"6442945000";"1639600";"3297";"35361.3";"0x3F101A084000E30"
"6444028000";"1639600";"3297";"35366.6";""
"6444939000";"1639600";"3297";"35371.5";"0xBF0440684000E30"
"6445772000";"1639600";"3296";"35376.4";"0x3F100FC84000E30"
"6446606000";"1638000";"3296";"35381.0";"0x2BF101AF8C000E30"
"6447440000";"1638000";"3296";"35385.5";""
"6448522000";"1638000";"3296";"35390.8";""
"6449421000";"1638000";"3296";"35395.3";""
"6450254000";"1638000";"3296";"35399.9";""
"6451087000";"1638000";"3297";"35404.4";"0x3F0441C84000E30"
"6451922000";"1638000";"3296";"35409.4";"0x2BF101AF8C000E30"
"6453005000";"1638000";"3296";"35414.7";"0x3F100FC84000E30"
"6453904000";"1638000";"3296";"35419.6";"0xBF0440E84000E30"
"6454743000";"1638000";"3296";"35424.1";"0x3F101A884000E30"
"6455577000";"1638000";"3296";"35429.1";"0x2BF101AF8C000E30"
"6456410000";"1627300";"3296";"35433.6";"0xBF0440284000E30"
"6457494000";"1627300";"3296";"35438.9";"0x2BF101AF8C000E30"
"6458392000";"1627300";"3296";"35443.8";""
"6459225000";"1627300";"3296";"35448.4";""
"6460057000";"1627300";"3296";"35452.9";"0x3F0442484000E30"
"6460892000";"1627300";"3296";"35457.8";"0x2BF101AF8C000E30"
"6461974000";"1627300";"3296";"35462.8";""
"6462873000";"1627300";"3296";"35467.7";"0xBF0441A84000E30"
"6463707000";"1627300";"3296";"35472.2";"0x3F101AA84000E30"
"6464541000";"1627300";"3296";"35477.2";"0x2BF101AF8C000E30"
"6465379000";"1627300";"3296";"35481.7";"0xBF0440A84000E30"
"6466461000";"1609900";"3296";"35487.0";"0x3F101A084000E30"
"6467360000";"1609900";"3296";"35491.9";"0x2BF101AF8C000E30"
"6468192000";"1609900";"3296";"35496.5";"0x2BF101B084000E30"
"6469025000";"1609900";"3296";"35501.0";"0x3F101B084000E30"
"6469859000";"1609900";"3296";"35505.9";"0x2BF101AF8C000E30"
"6470942000";"1609900";"3296";"35511.2";""
"6471840000";"1609900";"3296";"35515.8";"0x3F0442284000E30"
"6472674000";"1609900";"3296";"35520.7";"0x2BF101AF8C000E30"
"6473506000";"1609900";"3296";"35525.3";""
"6474339000";"1609900";"3296";"35529.8";"0xBF0440A84000E30"
"6475427000";"1609900";"3296";"35535.1";"0x3F101A484000E30"
"6476326000";"1629000";"3295";"35540.0";"0x2BF101AF8C000E30"
"6477159000";"1629000";"3295";"35544.6";"0xBF0440084000E30"
"6477993000";"1629000";"3295";"35549.5";"0x3F100F884000E30"
"6478827000";"1629000";"3295";"35554.4";"0x2BF101AF8C000E30"
"6479910000";"1629000";"3295";"35559.3";""
"6480809000";"1629000";"3295";"35564.3";"0x3F0442484000E30"
"6481643000";"1629000";"3296";"35569.2";"0x2BF101AF8C000E30"
"6482477000";"1629000";"3296";"35573.7";""
"6483310000";"1629000";"3296";"35578.3";"0xBF0441A84000E30"
"6484393000";"1629000";"3296";"35583.2";""
"6485297000";"1629000";"3296";"35588.1";"0x2BF101AF8C000E30"
"6486130000";"1627200";"3296";"35592.7";"0xBF0440A84000E30"
"6486968000";"1627200";"3296";"35597.6";"0x3F101A484000E30"
"6487801000";"1627200";"3297";"35602.5";"0x2BF101AF8C000E30"
"6488884000";"1627200";"3297";"35607.4";"0xBF0440084000E30"
"6489783000";"1627200";"3297";"35612.4";"0x3F100F884000E30"
"6490617000";"1627200";"3297";"35617.3";"0x2BF101AF8C000E30"
"6491451000";"1627200";"3297";"35621.8";""
"6492285000";"1627200";"3297";"35626.4";"0x3F0442484000E30"
"6493368000";"1627200";"3296";"35631.7";"0xBF0441284000E30"
"6494267000";"1627200";"3296";"35636.6";"0x2BF101AF8C000E30"
"6495105000";"1627200";"3296";"35641.2";"0x3F0441C84000E30"
"6495938000";"1650200";"3296";"35646.1";"0x2BF101AF8C000E30"
"6496771000";"1650200";"3296";"35650.6";""
"6497854000";"1650200";"3296";"35655.9";""
"6498752000";"1650200";"3296";"35660.5";"0x3F100FC84000E30"
"6499585000";"1650200";"3297";"35665.4";"0x2BF101AF8C000E30"
"6500418000";"1650200";"3297";"35670.0";""
"6501251000";"1650200";"3297";"35674.5";"0x3F101B084000E30"
"6502327000";"1650200";"3297";"35679.8";"0xBF0441A84000E30"
"6503233000";"1650200";"3296";"35684.7";"0x2BF101AF8C000E30"
"6504066000";"1650200";"3296";"35689.3";"0x3F0441C84000E30"
"6504906000";"1650200";"3296";"35694.2";"0x2BF101AF8C000E30"
"6505739000";"1627900";"3296";"35698.7";""
"6506822000";"1627900";"3296";"35703.7";"0xBF0441284000E30"
"6507721000";"1627900";"3296";"35708.6";"0x3F101A484000E30"
"6508555000";"1627900";"3296";"35713.5";"0x2BF101AF8C000E30"
"6509389000";"1627900";"3296";"35718.1";"0xBF0440284000E30"
"6510223000";"1627900";"3296";"35723.0";"0x3F100F884000E30"
"6511305000";"1627900";"3296";"35728.3";"0x2BF101AF8C000E30"
"6512203000";"1627900";"3296";"35732.8";""
"6513037000";"1627900";"3296";"35737.4";"0x3F0442484000E30"
"6513871000";"1627900";"3296";"35742.3";"0x2BF101AF8C000E30"
"6514710000";"1627900";"3296";"35746.8";""
"6515793000";"1609400";"3296";"35752.1";"0x3F0442284000E30"
"6516692000";"1609400";"3296";"35757.1";"0x2BF101AF8C000E30"
"6517525000";"1609400";"3296";"35761.6";""
"6518359000";"1609400";"3296";"35766.2";"0xBF0440E84000E30"
"6519193000";"1609400";"3296";"35771.1";"0x3F101A084000E30"
"6520276000";"1609400";"3296";"35776.4";""
"6521175000";"1609400";"3296";"35781.3";"0xBF101B084000E30"
"6522008000";"1609400";"3296";"35786.2";"0x3F1010084000E30"
"6522841000";"1609400";"3297";"35791.2";"0x2BF101AF8C000E30"
"6523674000";"1609400";"3297";"35795.7";""
"6524761000";"1609400";"3297";"35800.6";""
"6525659000";"1628700";"3297";"35805.2";""
"6526493000";"1628700";"3297";"35809.7";""
"6527327000";"1628700";"3297";"35814.3";"0xBF0441884000E30"
"6528175000";"1628700";"3296";"35819.2";"0x2BF101AF8C000E30"
"6529258000";"1628700";"3296";"35824.5";"0x3F101A484000E30"
"6530157000";"1628700";"3296";"35829.4";"0xBF0441884000E30"
"6530992000";"1628700";"3296";"35834.0";"0x3F101AA84000E30"
"6531824000";"1628700";"3296";"35838.9";"0x2BF101AF8C000E30"
"6532658000";"1628700";"3296";"35843.4";"0xBF0440284000E30"
"6533741000";"1628700";"3296";"35848.7";"0x2BF101AF8C000E30"
"6534639000";"1628700";"3296";"35853.6";""
"6535478000";"1636700";"3296";"35858.2";""
"6536311000";"1636700";"3296";"35862.7";"0x3F101B084000E30"
"6537145000";"1636700";"3296";"35867.7";"0x2BF101AF8C000E30"
"6538228000";"1636700";"3296";"35872.6";"0x23F101AE8C000E30"
"6539126000";"1636700";"3296";"35877.5";"0x3F0441C84000E30"
"6539960000";"1636700";"3296";"35882.4";"0x2BF101AF8C000E30"
"6540793000";"1636700";"3297";"35887.0";""
"6541626000";"1636700";"3296";"35891.5";"0xBF0440684000E30"
"6542709000";"1636700";"3296";"35896.8";"0x3F100FC84000E30"
"6543609000";"1636700";"3296";"35901.8";"0x2BF101AF8C000E30"
"6544441000";"1636700";"3296";"35906.3";"0x2BF101AE8C000E30"
"6545280000";"1627600";"3296";"35910.8";"0x3F100F484000E30"
"6546114000";"1627600";"3297";"35915.8";"0x2BF101AF8C000E30"
"6547195000";"1627600";"3297";"35920.7";""
"6548094000";"1627600";"3297";"35925.2";"0x3F0442284000E30"
"6548927000";"1627600";"3297";"35930.2";"0x2BF101AF8C000E30"
"6549760000";"1627600";"3297";"35934.7";""
"6550593000";"1627600";"3297";"35939.2";"0xBF0441284000E30"
"6551676000";"1627600";"3297";"35944.5";"0x3F101A484000E30"
"6552576000";"1627600";"3297";"35949.5";"0x2BF101AF8C000E30"
"6553409000";"1627600";"3297";"35954.0";"0xBF0440084000E30"
"6554243000";"1627600";"3297";"35958.9";"0x3F100F884000E30"
"6555082000";"1639400";"3297";"35963.9";"0x2BF101AF8C000E30"
"6556166000";"1639400";"3297";"35968.8";""
"6557063000";"1639400";"3297";"35973.7";"0x3F101B084000E30"
"6557897000";"1639400";"3297";"35978.6";"0x2BF101AF8C000E30"
"6558731000";"1639400";"3297";"35983.2";""
"6559563000";"1639400";"3297";"35987.7";"0x3F0441C84000E30"
"6560646000";"1639400";"3297";"35993.0";"0x2BF101AF8C000E30"
"6561544000";"1639400";"3297";"35997.6";""
"6562377000";"1639400";"3297";"36002.1";"0xBF0440684000E30"
"6563211000";"1639400";"3297";"36007.0";"0x3F100FC84000E30"
"6564045000";"1639400";"3297";"36012.0";"0x2BF101AF8C000E30"
"6565132000";"1598600";"3297";"36016.9";"0xBF101B084000E30"
"6566031000";"1598600";"3297";"36021.8";"0x3F100F484000E30"
"6566864000";"1598600";"3297";"36026.4";"0x2BF101AF8C000E30"
"6567698000";"1598600";"3297";"36031.3";""
"6568531000";"1598600";"3297";"36035.8";"0x3F0442284000E30"
"6569615000";"1598600";"3297";"36041.1";"0x2BF101AF8C000E30"
"6570518000";"1598600";"3297";"36045.7";""
"6571351000";"1598600";"3297";"36050.2";"0xBF0441A84000E30"
"6572185000";"1598600";"3297";"36055.2";"0x3F101AA84000E30"
"6573018000";"1598600";"3297";"36060.1";"0x2BF101AF8C000E30"
"6574101000";"1598600";"3297";"36065.0";"0xBF0440284000E30"
"6575005000";"1627500";"3297";"36069.9";"0x3F101A084000E30"
"6575839000";"1627500";"3296";"36074.8";"0x2BF101AF8C000E30"
"6576672000";"1627500";"3296";"36079.4";"0x8AF101B084000E30"
"6577804000";"1627500";"3296";"36088.9";"0x3F0442284000E30"
"6578887000";"1627500";"3296";"36094.2";"0x2BF101AF8C000E30"
"6579785000";"1627500";"3296";"36099.1";""
"6580618000";"1627500";"3296";"36103.7";"0xBF0440E84000E30"
"6581452000";"1627500";"3296";"36108.2";"0x3F101A084000E30"
"6582286000";"1627500";"3296";"36113.1";"0x2BF101AF8C000E30"
"6583369000";"1627500";"3296";"36118.4";"0xBF101B084000E30"
"6584267000";"1735900";"3296";"36123.0";"0x3F1010084000E30"
"6585106000";"1735900";"3296";"36127.9";"0x2BF101AF8C000E30"
"6585939000";"1735900";"3296";"36132.4";""
"6586772000";"1735900";"3296";"36137.0";"0x3F0442484000E30"
"6587856000";"1735900";"3296";"36142.3";"0xBF0441884000E30"
"6588756000";"1735900";"3296";"36147.2";"0x2BF101AF8C000E30"
"6589588000";"1735900";"3296";"36152.1";"0xBF0441A84000E30"
"6590422000";"1735900";"3296";"36156.7";"0x3F101AA84000E30"
"6591255000";"1735900";"3296";"36161.6";"0x2BF101AF8C000E30"
"6592338000";"1735900";"3296";"36166.5";"0xBF0440684000E30"
"6593238000";"1735900";"3296";"36171.5";""
"6594587000";"1971800";"3296";"36190.1";"0x2BF101B084000E30"
"6595427000";"1971800";"3296";"36194.7";"0x3F101B084000E30"
"6596261000";"1971800";"3296";"36199.6";"0x2BF101AF8C000E30"
"6597344000";"1971800";"3297";"36204.9";""
"6598243000";"1971800";"3297";"36209.4";"0x3F0442284000E30"
"6599077000";"1971800";"3297";"36214.4";"0x2BF101AF8C000E30"
"6599910000";"1971800";"3297";"36218.9";""
"6600743000";"1971800";"3297";"36223.5";"0xBF0440E84000E30"
"6601827000";"1971800";"3297";"36228.8";""
"6602726000";"1971800";"3297";"36233.7";"0x2BF101AF8C000E30"
"6603559000";"1971800";"3296";"36238.2";"0xBF101B084000E30"
"6604393000";"1638900";"3296";"36243.2";"0x3F100F884000E30"
"6605232000";"1638900";"3296";"36247.7";"0x2BF101AF8C000E30"
"6606315000";"1638900";"3296";"36253.0";""
"6607213000";"1638900";"3296";"36257.5";"0x3F101B084000E30"
"6608047000";"1638900";"3296";"36262.5";"0x2BF101AF8C000E30"
"6608880000";"1638900";"3297";"36267.0";""
"6609713000";"1638900";"3297";"36271.6";"0x3F0441C84000E30"
"6610796000";"1638900";"3296";"36276.9";"0xBF0440284000E30"
"6611695000";"1638900";"3296";"36281.8";"0x2BF101AF8C000E30"
"6612534000";"1638900";"3296";"36286.3";"0xBF0440E84000E30"
"6613367000";"1638900";"3296";"36291.3";"0x3F101A484000E30"
"6614201000";"1638400";"3296";"36296.2";"0x2BF101AF8C000E30"
"6615289000";"1638400";"3296";"36301.1";""
"6616187000";"1638400";"3296";"36306.0";"0x3F100FC84000E30"
"6617021000";"1638400";"3296";"36310.6";"0x2BF101AF8C000E30"
"6617855000";"1638400";"3296";"36315.1";""
"6618688000";"1638400";"3296";"36319.7";"0x3F101B084000E30"
"6619771000";"1638400";"3296";"36325.0";"0xBF0441A84000E30"
"6620671000";"1638400";"3296";"36329.9";"0x2BF101AF8C000E30"
"6621505000";"1638400";"3296";"36334.4";"0x3F0442284000E30"
"6622339000";"1638400";"3296";"36339.4";"0x2BF101AF8C000E30"
"6623172000";"1638400";"3296";"36343.9";""
"6624255000";"1598000";"3296";"36349.2";""
"6625159000";"1598000";"3296";"36353.7";"0x3F101A484000E30"
"6625993000";"1598000";"3296";"36358.7";"0x2BF101AF8C000E30"
"6626825000";"1598000";"3296";"36363.2";"0xBF101B084000E30"
"6627658000";"1598000";"3297";"36367.8";"0x3F100F484000E30"
"6628742000";"1598000";"3297";"36373.1";""
"6629641000";"1598000";"3297";"36378.0";"0x2BF101AF8C000E30"
"6630474000";"1598000";"3297";"36382.9";"0x3F0442284000E30"
"6631307000";"1598000";"3297";"36387.5";"0x2BF101AF8C000E30"
"6632140000";"1598000";"3297";"36392.4";""
"6633223000";"1598000";"3297";"36397.3";"0xBF0441284000E30"
"6634121000";"1628600";"3297";"36402.2";"0x3F101A484000E30"
"6634962000";"1628600";"3297";"36407.2";"0x2BF101AF8C000E30"
"6635794000";"1628600";"3297";"36411.7";"0xBF0440684000E30"
"6636628000";"1628600";"3297";"36416.6";"0x3F100FC84000E30"
"6637711000";"1628600";"3297";"36421.5";""
"6638610000";"1628600";"3297";"36426.9";"0x2BF101AF8C000E30"
"6639443000";"1628600";"3297";"36431.4";"0x3F101B084000E30"
"6640277000";"1628600";"3297";"36435.9";"0x2BF101AF8C000E30"
"6641110000";"1628600";"3297";"36440.5";""
"6642192000";"1628600";"3297";"36445.8";""
"6643091000";"1628600";"3297";"36450.3";""
"6643925000";"1627400";"3297";"36454.9";""
"6644764000";"1627400";"3297";"36459.4";"0xBF0440E84000E30"
"6645598000";"1627400";"3297";"36464.4";"0x3F101A484000E30"
"6646673000";"1627400";"3297";"36469.7";""
"6647580000";"1627400";"3297";"36474.6";"0xBF101B084000E30"
"6648413000";"1627400";"3297";"36479.5";"0x3F100F484000E30"
"6649247000";"1627400";"3297";"36484.4";"0x2BF101AF8C000E30"
"6650080000";"1627400";"3297";"36489.0";""
"6651163000";"1627400";"3297";"36493.9";""
"6652061000";"1627400";"3297";"36498.8";""
"6652894000";"1627400";"3298";"36503.4";""
"6653727000";"1639500";"3298";"36507.9";"0xBF0440E84000E30"
"6654565000";"1639500";"3298";"36512.5";"0x23F101AE8C000E30"
"6655646000";"1639500";"3298";"36517.8";"0x3F100FC84000E30"
"6656551000";"1639500";"3298";"36522.7";"0xBF0440684000E30"
"6657385000";"1639500";"3298";"36527.6";"0x3F100FC84000E30"
"6658219000";"1639500";"3298";"36532.5";"0x2BF101AF8C000E30"
"6659051000";"1639500";"3298";"36537.1";""
"6660134000";"1639500";"3298";"36542.0";""
"6661032000";"1639500";"3298";"36546.9";""
"6661865000";"1639500";"3298";"36551.5";""
"6662697000";"1639500";"3298";"36556.0";"0xBF0441A84000E30"
"6663531000";"1627300";"3298";"36560.6";"0x3F101AA84000E30"
"6664614000";"1627300";"3298";"36565.9";""
"6665518000";"1627300";"3298";"36570.8";"0xBF0440A84000E30"
"6666351000";"1627300";"3298";"36575.7";"0x3F101A084000E30"
"6667184000";"1627300";"3298";"36580.6";"0x2BF101AF8C000E30"
"6668016000";"1627300";"3298";"36585.2";"0x2BF101B084000E30"
"6669100000";"1627300";"3298";"36590.1";"0x2BF101AF8C000E30"
"6669999000";"1627300";"3298";"36595.0";""
"6670832000";"1627300";"3298";"36599.6";""
"6671665000";"1627300";"3298";"36604.1";"0x3F0442284000E30"
"6672498000";"1627300";"3298";"36609.0";"0x2BF101AF8C000E30"
"6673581000";"1610100";"3297";"36614.0";"0x3F101A084000E30"
"6674480000";"1610100";"3297";"36618.9";"0xBF0440E84000E30"
"6675319000";"1610100";"3297";"36623.8";"0x3F101A884000E30"
"6676152000";"1610100";"3297";"36628.7";"0x2BF101AF8C000E30"
"6676985000";"1610100";"3297";"36633.3";"0xBF0440084000E30"
"6678068000";"1610100";"3297";"36638.6";"0x2BF101AF8C000E30"
"6678967000";"1610100";"3297";"36643.5";""
"6679800000";"1610100";"3297";"36648.1";""
"6680634000";"1610100";"3297";"36652.6";"0x3F0442484000E30"
"6681467000";"1610100";"3297";"36657.5";"0x2BF101AF8C000E30"
"6682549000";"1610100";"3297";"36662.4";"0x3F101A484000E30"
"6683448000";"1640200";"3297";"36667.4";"0xBF0441284000E30"
"6684282000";"1640200";"3297";"36672.3";"0x3F101A884000E30"
"6685121000";"1640200";"3297";"36677.2";"0x2BF101AF8C000E30"
"6685954000";"1640200";"3297";"36681.8";"0xBF0440684000E30"
"6687037000";"1640200";"3297";"36686.7";"0x2BF101AF8C000E30"
"6687936000";"1640200";"3297";"36691.6";""
"6688770000";"1640200";"3297";"36696.2";""
"6689602000";"1640200";"3297";"36700.7";"0x3F101B084000E30"
"6690436000";"1640200";"3297";"36705.6";"0x2BF101AF8C000E30"
"6691519000";"1640200";"3297";"36710.5";"0x23F101AE8C000E30"
"6692416000";"1640200";"3297";"36715.5";"0x3F0441C84000E30"
"6693249000";"1639600";"3297";"36720.4";"0x2BF101AF8C000E30"
"6694082000";"1639600";"3297";"36724.9";""
"6694921000";"1639600";"3297";"36729.5";"0xBF0440E84000E30"
"6696008000";"1639600";"3297";"36734.8";"0x3F101A884000E30"
"6696908000";"1639600";"3297";"36739.7";"0x2BF101AF8C000E30"
"6697741000";"1639600";"3297";"36744.3";"0xBF0440284000E30"
"6698575000";"1639600";"3297";"36749.2";"0x3F100F884000E30"
"6699408000";"1639600";"3297";"36754.1";"0x2BF101AF8C000E30"
"6700490000";"1639600";"3297";"36759.0";""
"6701388000";"1639600";"3297";"36764.0";"0x3F0442284000E30"
"6702222000";"1639600";"3297";"36768.5";"0x2BF101AF8C000E30"
"6703056000";"1638600";"3297";"36773.4";""
"6703888000";"1638600";"3297";"36778.0";"0xBF0441284000E30"
"6704976000";"1638600";"3297";"36782.9";""
"6705876000";"1638600";"3297";"36788.2";"0x2BF101AF8C000E30"
"6706708000";"1638600";"3297";"36792.7";"0xBF0440684000E30"
"6707542000";"1638600";"3297";"36797.3";"0x3F100FC84000E30"
"6708377000";"1638600";"3297";"36802.2";"0x2BF101AF8C000E30"
"6709458000";"1638600";"3297";"36807.1";""
"6710356000";"1638600";"3297";"36812.1";"0x3F101AE84000E30"
"6711190000";"1638600";"3297";"36816.6";"0x2BF101AF8C000E30"
"6712023000";"1638600";"3297";"36821.1";""
"6712857000";"1627700";"3297";"36826.1";"0xBF0441A84000E30"
"6713941000";"1627700";"3297";"36831.4";""
"6714846000";"1627700";"3297";"36836.3";"0x2BF101AF8C000E30"
"6715679000";"1627700";"3297";"36840.8";"0xBF0440E84000E30"
"6716512000";"1627700";"3298";"36845.4";"0x3F101A484000E30"
"6717346000";"1627700";"3298";"36850.3";"0x2BF101AF8C000E30"
"6718429000";"1627700";"3298";"36855.6";""
"6719327000";"1627700";"3298";"36860.2";"0x3F1010084000E30"
"6720160000";"1627700";"3297";"36865.1";"0x2BF101AF8C000E30"
"6720994000";"1627700";"3297";"36869.6";""
"6721828000";"1627700";"3297";"36874.2";"0x3F0442284000E30"
"6722911000";"1609500";"3297";"36879.5";"0xBF0440E84000E30"
"6723810000";"1609500";"3297";"36884.4";"0x2BF101AF8C000E30"
"6724649000";"1609500";"3297";"36888.9";"0xBF0441A84000E30"
"6725483000";"1609500";"3297";"36893.9";"0x3F101AA84000E30"
"6726317000";"1609500";"3297";"36898.8";"0x2BF101AF8C000E30"
"6727399000";"1609500";"3297";"36903.7";""
"6728297000";"1609500";"3298";"36908.3";"0x3F100FC84000E30"
"6729131000";"1609500";"3298";"36913.2";"0x2BF101AF8C000E30"
"6729965000";"1609500";"3298";"36917.7";""
"6730797000";"1609500";"3297";"36922.3";"0x3F0442484000E30"
"6731881000";"1609500";"3297";"36927.6";"0xBF0441284000E30"
"6732780000";"1628200";"3297";"36932.5";"0x2BF101AF8C000E30"
"6733614000";"1628200";"3297";"36937.4";"0xBF0441A84000E30"
"6734448000";"1628200";"3297";"36942.0";"0x3F101AA84000E30"
"6735287000";"1628200";"3297";"36946.9";"0x2BF101AF8C000E30"
"6736370000";"1628200";"3297";"36951.8";""
"6737267000";"1628200";"3297";"36956.7";"0x3F101A084000E30"
"6738105000";"1628200";"3297";"36961.7";"0x2BF101AF8C000E30"
"6738938000";"1628200";"3297";"36966.2";"0xBF101B084000E30"
"6739771000";"1628200";"3298";"36970.8";"0x3F100F484000E30"
"6740854000";"1628200";"3298";"36976.1";""
