Time (ns);Current (nA);Voltage (mV);Energy (uJ)
"176637000";"2146400";"3297";"1340.4"
"177715000";"2215800";"3297";"1348.4"
"178794000";"2215800";"3297";"1356.7"
"179873000";"2215800";"3297";"1365.1"
"181215000";"2215800";"3297";"1373.4"
"182300000";"2215800";"3297";"1381.7"
"183380000";"2215800";"3297";"1390.1"
"184458000";"2229300";"3297";"1398.0"
"185538000";"2229300";"3297";"1406.3"
"186814000";"2229300";"3297";"1414.7"
"187959000";"2229300";"3297";"1423.0"
"189038000";"2229300";"3297";"1430.9"
"190122000";"2229300";"3297";"1438.9"
"191202000";"2229300";"3297";"1447.2"
"192549000";"2155300";"3297";"1455.6"
"193629000";"2155300";"3297";"1463.9"
"194708000";"2155300";"3297";"1471.8"
"195788000";"2155300";"3297";"1480.2"
"196868000";"2155300";"3297";"1488.1"
"198209000";"2155300";"3297";"1496.8"
"199288000";"2155300";"3297";"1504.8"
"200368000";"2230800";"3297";"1513.1"
"201446000";"2230800";"3297";"1521.4"
"202532000";"2230800";"3297";"1529.4"
"203874000";"2230800";"3297";"1538.1"
"204953000";"2230800";"3297";"1546.1"
"206032000";"2230800";"3297";"1554.4"
"207112000";"2230800";"3297";"1562.3"
"208190000";"2214900";"3297";"1570.3"
"209533000";"2214900";"3297";"1580.5"
"210612000";"2214900";"3298";"1588.5"
"211691000";"2214900";"3297";"1596.4"
"212776000";"2214900";"3297";"1604.8"
"213854000";"2214900";"3297";"1612.7"
"215197000";"2211000";"3297";"1621.4"
"216276000";"2211000";"3297";"1629.4"
"217355000";"2211000";"3297";"1637.7"
"218435000";"2211000";"3297";"1645.6"
"219515000";"2211000";"3297";"1654.0"
"220856000";"2211000";"3297";"1662.7"
"221935000";"2211000";"3297";"1670.6"
"223020000";"2229500";"3297";"1679.0"
"224100000";"2229500";"3297";"1686.9"
"225179000";"2229500";"3297";"1695.3"
"226521000";"2229500";"3297";"1703.6"
"227602000";"2229500";"3297";"1711.9"
"228681000";"2229500";"3297";"1719.9"
"229760000";"2229500";"3297";"1728.2"
"230839000";"2216000";"3297";"1736.1"
"232186000";"2216000";"3297";"1746.0"
"233272000";"2216000";"3297";"1754.3"
"234351000";"2216000";"3297";"1762.3"
"235430000";"2216000";"3297";"1770.6"
"236510000";"2216000";"3297";"1778.6"
"237853000";"2208500";"3297";"1787.3"
"238932000";"2208500";"3297";"1795.2"
"240011000";"2208500";"3297";"1803.5"
"241090000";"2208500";"3297";"1811.5"
"242169000";"2208500";"3296";"1819.8"
"243517000";"2208500";"3296";"1829.7"
"244596000";"2280500";"3296";"1838.0"
"245676000";"2280500";"3296";"1846.0"
"246755000";"2280500";"3296";"1854.3"
"247835000";"2280500";"3296";"1862.2"
"249176000";"2280500";"3297";"1870.6"
"250256000";"2280500";"3297";"1878.9"
"251335000";"2280500";"3297";"1886.9"
"252420000";"2214700";"3297";"1895.2"
"253499000";"2214700";"3297";"1903.5"
"254841000";"2214700";"3297";"1913.4"
"255920000";"2214700";"3296";"1921.3"
"256999000";"2214700";"3296";"1929.7"
"258078000";"2214700";"3296";"1937.6"
"259158000";"2282200";"3297";"1945.9"
